t_h,T_glucosa_C,U_W_m2C,Q_W,Q_acum_MJ,Q_perd_W,Q_perd_acum_MJ,Q_neto_acum_MJ,h_i_W_m2C,h_o_W_m2C,rho_kg_m3,Cp_J_kgC,mu_Pa_s,k_W_mC,Pr,beta_1C
0.000000e+00,4.000000e+01,3.110245e+01,1.524020e+04,4.572060e+00,1.640336e+03,4.921008e-01,4.079960e+00,1.112157e+04,3.173622e+01,1.413800e+03,2.112909e+03,1.353433e+01,3.241229e-01,8.822828e+04,3.819494e-04
8.333333e-02,4.001226e+01,3.110794e+01,1.523755e+04,9.143326e+00,1.641825e+03,9.846484e-01,8.158678e+00,1.112172e+04,3.174193e+01,1.413793e+03,2.112923e+03,1.351579e+01,3.241362e-01,8.810440e+04,3.819511e-04
1.666667e-01,4.002451e+01,3.111343e+01,1.523490e+04,1.371380e+01,1.643314e+03,1.477643e+00,1.223615e+01,1.112187e+04,3.174764e+01,1.413787e+03,2.112937e+03,1.349729e+01,3.241494e-01,8.798077e+04,3.819529e-04
2.500000e-01,4.003676e+01,3.111891e+01,1.523225e+04,1.828347e+01,1.644803e+03,1.971083e+00,1.631239e+01,1.112202e+04,3.175335e+01,1.413780e+03,2.112951e+03,1.347882e+01,3.241627e-01,8.785737e+04,3.819547e-04
3.333333e-01,4.004901e+01,3.112439e+01,1.522959e+04,2.285235e+01,1.646291e+03,2.464971e+00,2.038738e+01,1.112217e+04,3.175905e+01,1.413774e+03,2.112965e+03,1.346039e+01,3.241759e-01,8.773421e+04,3.819565e-04
4.166667e-01,4.006125e+01,3.112986e+01,1.522694e+04,2.742043e+01,1.647779e+03,2.959304e+00,2.446113e+01,1.112232e+04,3.176475e+01,1.413767e+03,2.112979e+03,1.344199e+01,3.241892e-01,8.761128e+04,3.819583e-04
5.000000e-01,4.007349e+01,3.113534e+01,1.522428e+04,3.198771e+01,1.649266e+03,3.454084e+00,2.853363e+01,1.112247e+04,3.177045e+01,1.413760e+03,2.112993e+03,1.342362e+01,3.242024e-01,8.748860e+04,3.819601e-04
5.833333e-01,4.008573e+01,3.114080e+01,1.522162e+04,3.655420e+01,1.650752e+03,3.949310e+00,3.260489e+01,1.112261e+04,3.177614e+01,1.413754e+03,2.113006e+03,1.340529e+01,3.242156e-01,8.736615e+04,3.819619e-04
6.666667e-01,4.009796e+01,3.114627e+01,1.521896e+04,4.111989e+01,1.652239e+03,4.444981e+00,3.667491e+01,1.112276e+04,3.178183e+01,1.413747e+03,2.113020e+03,1.338700e+01,3.242288e-01,8.724394e+04,3.819636e-04
7.500000e-01,4.011019e+01,3.115173e+01,1.521629e+04,4.568478e+01,1.653724e+03,4.941099e+00,4.074368e+01,1.112291e+04,3.178752e+01,1.413740e+03,2.113034e+03,1.336874e+01,3.242420e-01,8.712197e+04,3.819654e-04
8.333333e-01,4.012241e+01,3.115719e+01,1.521363e+04,5.024886e+01,1.655210e+03,5.437662e+00,4.481120e+01,1.112306e+04,3.179320e+01,1.413734e+03,2.113048e+03,1.335051e+01,3.242553e-01,8.700023e+04,3.819672e-04
9.166667e-01,4.013463e+01,3.116265e+01,1.521096e+04,5.481215e+01,1.656695e+03,5.934670e+00,4.887748e+01,1.112321e+04,3.179888e+01,1.413727e+03,2.113062e+03,1.333232e+01,3.242685e-01,8.687873e+04,3.819690e-04
1.000000e+00,4.014685e+01,3.116810e+01,1.520829e+04,5.937464e+01,1.658179e+03,6.432124e+00,5.294252e+01,1.112336e+04,3.180456e+01,1.413721e+03,2.113076e+03,1.331417e+01,3.242817e-01,8.675746e+04,3.819708e-04
1.083333e+00,4.015906e+01,3.117355e+01,1.520562e+04,6.393633e+01,1.659663e+03,6.930023e+00,5.700630e+01,1.112351e+04,3.181023e+01,1.413714e+03,2.113090e+03,1.329605e+01,3.242948e-01,8.663642e+04,3.819726e-04
1.166667e+00,4.017127e+01,3.117900e+01,1.520295e+04,6.849721e+01,1.661147e+03,7.428367e+00,6.106884e+01,1.112366e+04,3.181590e+01,1.413708e+03,2.113104e+03,1.327796e+01,3.243080e-01,8.651562e+04,3.819743e-04
1.250000e+00,4.018348e+01,3.118444e+01,1.520027e+04,7.305729e+01,1.662630e+03,7.927156e+00,6.513014e+01,1.112381e+04,3.182157e+01,1.413701e+03,2.113118e+03,1.325991e+01,3.243212e-01,8.639505e+04,3.819761e-04
1.333333e+00,4.019568e+01,3.118988e+01,1.519760e+04,7.761657e+01,1.664112e+03,8.426389e+00,6.919018e+01,1.112396e+04,3.182723e+01,1.413694e+03,2.113132e+03,1.324189e+01,3.243344e-01,8.627472e+04,3.819779e-04
1.416667e+00,4.020788e+01,3.119532e+01,1.519492e+04,8.217505e+01,1.665594e+03,8.926068e+00,7.324898e+01,1.112411e+04,3.183289e+01,1.413688e+03,2.113146e+03,1.322391e+01,3.243475e-01,8.615461e+04,3.819797e-04
1.500000e+00,4.022007e+01,3.120075e+01,1.519224e+04,8.673272e+01,1.667076e+03,9.426190e+00,7.730653e+01,1.112426e+04,3.183855e+01,1.413681e+03,2.113159e+03,1.320595e+01,3.243607e-01,8.603474e+04,3.819815e-04
1.583333e+00,4.023226e+01,3.120618e+01,1.518956e+04,9.128959e+01,1.668557e+03,9.926758e+00,8.136283e+01,1.112440e+04,3.184420e+01,1.413675e+03,2.113173e+03,1.318804e+01,3.243739e-01,8.591510e+04,3.819832e-04
1.666667e+00,4.024445e+01,3.121161e+01,1.518687e+04,9.584565e+01,1.670038e+03,1.042777e+01,8.541788e+01,1.112455e+04,3.184985e+01,1.413668e+03,2.113187e+03,1.317016e+01,3.243870e-01,8.579569e+04,3.819850e-04
1.750000e+00,4.025663e+01,3.121704e+01,1.518419e+04,1.004009e+02,1.671518e+03,1.092922e+01,8.947168e+01,1.112470e+04,3.185550e+01,1.413661e+03,2.113201e+03,1.315231e+01,3.244002e-01,8.567650e+04,3.819868e-04
1.833333e+00,4.026881e+01,3.122246e+01,1.518150e+04,1.049554e+02,1.672998e+03,1.143112e+01,9.352423e+01,1.112485e+04,3.186114e+01,1.413655e+03,2.113215e+03,1.313449e+01,3.244133e-01,8.555755e+04,3.819886e-04
1.916667e+00,4.028099e+01,3.122787e+01,1.517881e+04,1.095090e+02,1.674478e+03,1.193347e+01,9.757553e+01,1.112500e+04,3.186678e+01,1.413648e+03,2.113229e+03,1.311671e+01,3.244264e-01,8.543883e+04,3.819904e-04
2.000000e+00,4.029316e+01,3.123329e+01,1.517612e+04,1.140618e+02,1.675956e+03,1.243625e+01,1.016256e+02,1.112515e+04,3.187242e+01,1.413642e+03,2.113243e+03,1.309896e+01,3.244396e-01,8.532033e+04,3.819921e-04
2.083333e+00,4.030533e+01,3.123870e+01,1.517343e+04,1.186139e+02,1.677435e+03,1.293948e+01,1.056744e+02,1.112530e+04,3.187805e+01,1.413635e+03,2.113256e+03,1.308125e+01,3.244527e-01,8.520206e+04,3.819939e-04
2.166667e+00,4.031749e+01,3.124411e+01,1.517074e+04,1.231651e+02,1.678913e+03,1.344316e+01,1.097219e+02,1.112544e+04,3.188369e+01,1.413629e+03,2.113270e+03,1.306357e+01,3.244658e-01,8.508402e+04,3.819957e-04
2.250000e+00,4.032965e+01,3.124951e+01,1.516804e+04,1.277155e+02,1.680390e+03,1.394728e+01,1.137682e+02,1.112559e+04,3.188931e+01,1.413622e+03,2.113284e+03,1.304592e+01,3.244789e-01,8.496621e+04,3.819975e-04
2.333333e+00,4.034181e+01,3.125491e+01,1.516534e+04,1.322651e+02,1.681868e+03,1.445184e+01,1.178133e+02,1.112574e+04,3.189494e+01,1.413615e+03,2.113298e+03,1.302831e+01,3.244920e-01,8.484862e+04,3.819992e-04
2.416667e+00,4.035396e+01,3.126031e+01,1.516264e+04,1.368139e+02,1.683344e+03,1.495684e+01,1.218571e+02,1.112589e+04,3.190056e+01,1.413609e+03,2.113312e+03,1.301073e+01,3.245051e-01,8.473126e+04,3.820010e-04
2.500000e+00,4.036611e+01,3.126571e+01,1.515994e+04,1.413619e+02,1.684820e+03,1.546229e+01,1.258996e+02,1.112604e+04,3.190617e+01,1.413602e+03,2.113326e+03,1.299318e+01,3.245182e-01,8.461412e+04,3.820028e-04
2.583333e+00,4.037825e+01,3.127110e+01,1.515724e+04,1.459091e+02,1.686296e+03,1.596817e+01,1.299409e+02,1.112619e+04,3.191179e+01,1.413596e+03,2.113339e+03,1.297567e+01,3.245313e-01,8.449721e+04,3.820045e-04
2.666667e+00,4.039039e+01,3.127649e+01,1.515454e+04,1.504554e+02,1.687771e+03,1.647451e+01,1.339809e+02,1.112633e+04,3.191740e+01,1.413589e+03,2.113353e+03,1.295819e+01,3.245444e-01,8.438052e+04,3.820063e-04
2.750000e+00,4.040253e+01,3.128187e+01,1.515183e+04,1.550010e+02,1.689246e+03,1.698128e+01,1.380197e+02,1.112648e+04,3.192300e+01,1.413583e+03,2.113367e+03,1.294074e+01,3.245575e-01,8.426406e+04,3.820081e-04
2.833333e+00,4.041467e+01,3.128725e+01,1.514912e+04,1.595457e+02,1.690720e+03,1.748850e+01,1.420572e+02,1.112663e+04,3.192861e+01,1.413576e+03,2.113381e+03,1.292332e+01,3.245705e-01,8.414782e+04,3.820099e-04
2.916667e+00,4.042680e+01,3.129263e+01,1.514641e+04,1.640896e+02,1.692194e+03,1.799615e+01,1.460935e+02,1.112678e+04,3.193421e+01,1.413570e+03,2.113395e+03,1.290594e+01,3.245836e-01,8.403180e+04,3.820116e-04
3.000000e+00,4.043892e+01,3.129801e+01,1.514370e+04,1.686327e+02,1.693668e+03,1.850425e+01,1.501285e+02,1.112693e+04,3.193981e+01,1.413563e+03,2.113408e+03,1.288859e+01,3.245967e-01,8.391600e+04,3.820134e-04
3.083333e+00,4.045104e+01,3.130338e+01,1.514099e+04,1.731750e+02,1.695141e+03,1.901280e+01,1.541622e+02,1.112707e+04,3.194540e+01,1.413556e+03,2.113422e+03,1.287127e+01,3.246097e-01,8.380043e+04,3.820152e-04
3.166667e+00,4.046316e+01,3.130875e+01,1.513827e+04,1.777165e+02,1.696613e+03,1.952178e+01,1.581947e+02,1.112722e+04,3.195099e+01,1.413550e+03,2.113436e+03,1.285399e+01,3.246228e-01,8.368508e+04,3.820169e-04
3.250000e+00,4.047528e+01,3.131412e+01,1.513556e+04,1.822572e+02,1.698085e+03,2.003121e+01,1.622260e+02,1.112737e+04,3.195658e+01,1.413543e+03,2.113450e+03,1.283674e+01,3.246358e-01,8.356994e+04,3.820187e-04
3.333333e+00,4.048739e+01,3.131948e+01,1.513284e+04,1.867970e+02,1.699557e+03,2.054107e+01,1.662560e+02,1.112752e+04,3.196216e+01,1.413537e+03,2.113463e+03,1.281952e+01,3.246488e-01,8.345503e+04,3.820205e-04
3.416667e+00,4.049949e+01,3.132484e+01,1.513012e+04,1.913361e+02,1.701028e+03,2.105138e+01,1.702847e+02,1.112767e+04,3.196774e+01,1.413530e+03,2.113477e+03,1.280233e+01,3.246619e-01,8.334034e+04,3.820222e-04
3.500000e+00,4.051160e+01,3.133019e+01,1.512740e+04,1.958743e+02,1.702498e+03,2.156213e+01,1.743122e+02,1.112781e+04,3.197332e+01,1.413524e+03,2.113491e+03,1.278517e+01,3.246749e-01,8.322586e+04,3.820240e-04
3.583333e+00,4.052370e+01,3.133555e+01,1.512467e+04,2.004117e+02,1.703968e+03,2.207332e+01,1.783384e+02,1.112796e+04,3.197889e+01,1.413517e+03,2.113505e+03,1.276805e+01,3.246879e-01,8.311161e+04,3.820258e-04
3.666667e+00,4.053579e+01,3.134090e+01,1.512195e+04,2.049483e+02,1.705438e+03,2.258495e+01,1.823633e+02,1.112811e+04,3.198446e+01,1.413511e+03,2.113518e+03,1.275096e+01,3.247009e-01,8.299757e+04,3.820275e-04
3.750000e+00,4.054789e+01,3.134624e+01,1.511922e+04,2.094840e+02,1.706907e+03,2.309702e+01,1.863870e+02,1.112826e+04,3.199003e+01,1.413504e+03,2.113532e+03,1.273390e+01,3.247140e-01,8.288375e+04,3.820293e-04
3.833333e+00,4.055997e+01,3.135159e+01,1.511649e+04,2.140190e+02,1.708376e+03,2.360954e+01,1.904094e+02,1.112840e+04,3.199559e+01,1.413498e+03,2.113546e+03,1.271688e+01,3.247270e-01,8.277015e+04,3.820311e-04
3.916667e+00,4.057206e+01,3.135693e+01,1.511376e+04,2.185531e+02,1.709844e+03,2.412249e+01,1.944306e+02,1.112855e+04,3.200115e+01,1.413491e+03,2.113559e+03,1.269988e+01,3.247400e-01,8.265676e+04,3.820328e-04
4.000000e+00,4.058414e+01,3.136226e+01,1.511103e+04,2.230864e+02,1.711312e+03,2.463588e+01,1.984505e+02,1.112870e+04,3.200671e+01,1.413485e+03,2.113573e+03,1.268292e+01,3.247530e-01,8.254360e+04,3.820346e-04
4.083333e+00,4.059621e+01,3.136759e+01,1.510830e+04,2.276189e+02,1.712780e+03,2.514972e+01,2.024692e+02,1.112884e+04,3.201226e+01,1.413478e+03,2.113587e+03,1.266599e+01,3.247659e-01,8.243064e+04,3.820364e-04
4.166667e+00,4.060829e+01,3.137292e+01,1.510556e+04,2.321506e+02,1.714247e+03,2.566399e+01,2.064866e+02,1.112899e+04,3.201781e+01,1.413472e+03,2.113601e+03,1.264909e+01,3.247789e-01,8.231790e+04,3.820381e-04
4.250000e+00,4.062036e+01,3.137825e+01,1.510282e+04,2.366814e+02,1.715713e+03,2.617871e+01,2.105027e+02,1.112914e+04,3.202336e+01,1.413465e+03,2.113614e+03,1.263222e+01,3.247919e-01,8.220538e+04,3.820399e-04
4.333333e+00,4.063242e+01,3.138358e+01,1.510008e+04,2.412115e+02,1.717179e+03,2.669386e+01,2.145176e+02,1.112929e+04,3.202890e+01,1.413458e+03,2.113628e+03,1.261539e+01,3.248049e-01,8.209307e+04,3.820416e-04
4.416667e+00,4.064448e+01,3.138890e+01,1.509734e+04,2.457407e+02,1.718645e+03,2.720945e+01,2.185312e+02,1.112943e+04,3.203444e+01,1.413452e+03,2.113642e+03,1.259858e+01,3.248178e-01,8.198098e+04,3.820434e-04
4.500000e+00,4.065654e+01,3.139421e+01,1.509460e+04,2.502690e+02,1.720110e+03,2.772549e+01,2.225435e+02,1.112958e+04,3.203998e+01,1.413445e+03,2.113655e+03,1.258181e+01,3.248308e-01,8.186910e+04,3.820452e-04
4.583333e+00,4.066859e+01,3.139953e+01,1.509186e+04,2.547966e+02,1.721574e+03,2.824196e+01,2.265546e+02,1.112973e+04,3.204551e+01,1.413439e+03,2.113669e+03,1.256507e+01,3.248438e-01,8.175743e+04,3.820469e-04
4.666667e+00,4.068064e+01,3.140484e+01,1.508911e+04,2.593233e+02,1.723038e+03,2.875887e+01,2.305645e+02,1.112987e+04,3.205104e+01,1.413432e+03,2.113683e+03,1.254836e+01,3.248567e-01,8.164597e+04,3.820487e-04
4.750000e+00,4.069269e+01,3.141014e+01,1.508637e+04,2.638492e+02,1.724502e+03,2.927622e+01,2.345730e+02,1.113002e+04,3.205657e+01,1.413426e+03,2.113696e+03,1.253168e+01,3.248697e-01,8.153473e+04,3.820504e-04
4.833333e+00,4.070473e+01,3.141545e+01,1.508362e+04,2.683743e+02,1.725965e+03,2.979401e+01,2.385803e+02,1.113017e+04,3.206209e+01,1.413419e+03,2.113710e+03,1.251503e+01,3.248826e-01,8.142369e+04,3.820522e-04
4.916667e+00,4.071677e+01,3.142075e+01,1.508087e+04,2.728986e+02,1.727428e+03,3.031224e+01,2.425863e+02,1.113031e+04,3.206761e+01,1.413413e+03,2.113724e+03,1.249841e+01,3.248955e-01,8.131287e+04,3.820540e-04
5.000000e+00,4.072881e+01,3.142605e+01,1.507811e+04,2.774220e+02,1.728890e+03,3.083091e+01,2.465911e+02,1.113046e+04,3.207313e+01,1.413406e+03,2.113737e+03,1.248183e+01,3.249085e-01,8.120226e+04,3.820557e-04
5.083333e+00,4.074084e+01,3.143134e+01,1.507536e+04,2.819446e+02,1.730352e+03,3.135001e+01,2.505946e+02,1.113061e+04,3.207864e+01,1.413400e+03,2.113751e+03,1.246527e+01,3.249214e-01,8.109186e+04,3.820575e-04
5.166667e+00,4.075286e+01,3.143663e+01,1.507260e+04,2.864664e+02,1.731814e+03,3.186956e+01,2.545968e+02,1.113075e+04,3.208415e+01,1.413393e+03,2.113764e+03,1.244875e+01,3.249343e-01,8.098166e+04,3.820592e-04
5.250000e+00,4.076489e+01,3.144192e+01,1.506985e+04,2.909874e+02,1.733275e+03,3.238954e+01,2.585978e+02,1.113090e+04,3.208966e+01,1.413387e+03,2.113778e+03,1.243225e+01,3.249472e-01,8.087168e+04,3.820610e-04
5.333333e+00,4.077691e+01,3.144720e+01,1.506709e+04,2.955075e+02,1.734735e+03,3.290996e+01,2.625975e+02,1.113105e+04,3.209516e+01,1.413380e+03,2.113792e+03,1.241579e+01,3.249601e-01,8.076191e+04,3.820627e-04
5.416667e+00,4.078892e+01,3.145248e+01,1.506433e+04,3.000268e+02,1.736195e+03,3.343082e+01,2.665960e+02,1.113119e+04,3.210066e+01,1.413374e+03,2.113805e+03,1.239936e+01,3.249730e-01,8.065234e+04,3.820645e-04
5.500000e+00,4.080093e+01,3.145776e+01,1.506157e+04,3.045453e+02,1.737654e+03,3.395211e+01,2.705931e+02,1.113134e+04,3.210616e+01,1.413367e+03,2.113819e+03,1.238296e+01,3.249859e-01,8.054298e+04,3.820662e-04
5.583333e+00,4.081294e+01,3.146304e+01,1.505880e+04,3.090629e+02,1.739113e+03,3.447385e+01,2.745890e+02,1.113149e+04,3.211165e+01,1.413361e+03,2.113833e+03,1.236659e+01,3.249988e-01,8.043383e+04,3.820680e-04
5.666667e+00,4.082495e+01,3.146831e+01,1.505604e+04,3.135797e+02,1.740572e+03,3.499602e+01,2.785837e+02,1.113163e+04,3.211714e+01,1.413355e+03,2.113846e+03,1.235025e+01,3.250117e-01,8.032489e+04,3.820697e-04
5.750000e+00,4.083695e+01,3.147358e+01,1.505327e+04,3.180957e+02,1.742030e+03,3.551863e+01,2.825771e+02,1.113178e+04,3.212263e+01,1.413348e+03,2.113860e+03,1.233394e+01,3.250246e-01,8.021615e+04,3.820715e-04
5.833333e+00,4.084894e+01,3.147884e+01,1.505050e+04,3.226108e+02,1.743488e+03,3.604167e+01,2.865692e+02,1.113192e+04,3.212811e+01,1.413342e+03,2.113873e+03,1.231766e+01,3.250374e-01,8.010762e+04,3.820732e-04
5.916667e+00,4.086094e+01,3.148410e+01,1.504773e+04,3.271252e+02,1.744945e+03,3.656516e+01,2.905600e+02,1.113207e+04,3.213359e+01,1.413335e+03,2.113887e+03,1.230141e+01,3.250503e-01,7.999929e+04,3.820750e-04
6.000000e+00,4.087292e+01,3.148936e+01,1.504496e+04,3.316386e+02,1.746402e+03,3.708908e+01,2.945496e+02,1.113222e+04,3.213907e+01,1.413329e+03,2.113900e+03,1.228519e+01,3.250632e-01,7.989117e+04,3.820767e-04
6.083333e+00,4.088491e+01,3.149462e+01,1.504218e+04,3.361513e+02,1.747858e+03,3.761344e+01,2.985379e+02,1.113236e+04,3.214454e+01,1.413322e+03,2.113914e+03,1.226900e+01,3.250760e-01,7.978325e+04,3.820785e-04
6.166667e+00,4.089689e+01,3.149987e+01,1.503941e+04,3.406631e+02,1.749314e+03,3.813823e+01,3.025249e+02,1.113251e+04,3.215001e+01,1.413316e+03,2.113928e+03,1.225285e+01,3.250889e-01,7.967554e+04,3.820802e-04
6.250000e+00,4.090887e+01,3.150512e+01,1.503663e+04,3.451741e+02,1.750769e+03,3.866346e+01,3.065106e+02,1.113265e+04,3.215547e+01,1.413309e+03,2.113941e+03,1.223672e+01,3.251017e-01,7.956803e+04,3.820820e-04
6.333333e+00,4.092084e+01,3.151036e+01,1.503385e+04,3.496843e+02,1.752224e+03,3.918913e+01,3.104951e+02,1.113280e+04,3.216094e+01,1.413303e+03,2.113955e+03,1.222062e+01,3.251145e-01,7.946072e+04,3.820837e-04
6.416667e+00,4.093281e+01,3.151560e+01,1.503107e+04,3.541936e+02,1.753678e+03,3.971523e+01,3.144784e+02,1.113294e+04,3.216640e+01,1.413296e+03,2.113968e+03,1.220455e+01,3.251274e-01,7.935361e+04,3.820855e-04
6.500000e+00,4.094478e+01,3.152084e+01,1.502829e+04,3.587021e+02,1.755132e+03,4.024177e+01,3.184603e+02,1.113309e+04,3.217185e+01,1.413290e+03,2.113982e+03,1.218851e+01,3.251402e-01,7.924671e+04,3.820872e-04
6.583333e+00,4.095674e+01,3.152608e+01,1.502551e+04,3.632097e+02,1.756586e+03,4.076875e+01,3.224410e+02,1.113324e+04,3.217730e+01,1.413283e+03,2.113995e+03,1.217250e+01,3.251530e-01,7.914001e+04,3.820890e-04
6.666667e+00,4.096870e+01,3.153131e+01,1.502272e+04,3.677165e+02,1.758039e+03,4.129616e+01,3.264204e+02,1.113338e+04,3.218275e+01,1.413277e+03,2.114009e+03,1.215652e+01,3.251658e-01,7.903351e+04,3.820907e-04
6.750000e+00,4.098065e+01,3.153654e+01,1.501994e+04,3.722225e+02,1.759491e+03,4.182401e+01,3.303985e+02,1.113353e+04,3.218820e+01,1.413270e+03,2.114022e+03,1.214057e+01,3.251787e-01,7.892721e+04,3.820925e-04
6.833333e+00,4.099260e+01,3.154176e+01,1.501715e+04,3.767277e+02,1.760943e+03,4.235229e+01,3.343754e+02,1.113367e+04,3.219364e+01,1.413264e+03,2.114036e+03,1.212465e+01,3.251915e-01,7.882112e+04,3.820942e-04
6.916667e+00,4.100455e+01,3.154699e+01,1.501436e+04,3.812320e+02,1.762395e+03,4.288101e+01,3.383510e+02,1.113382e+04,3.219908e+01,1.413258e+03,2.114049e+03,1.210876e+01,3.252043e-01,7.871522e+04,3.820960e-04
7.000000e+00,4.101649e+01,3.155220e+01,1.501157e+04,3.857354e+02,1.763846e+03,4.341016e+01,3.423253e+02,1.113396e+04,3.220452e+01,1.413251e+03,2.114063e+03,1.209290e+01,3.252171e-01,7.860952e+04,3.820977e-04
7.083333e+00,4.102843e+01,3.155742e+01,1.500877e+04,3.902381e+02,1.765296e+03,4.393975e+01,3.462983e+02,1.113411e+04,3.220995e+01,1.413245e+03,2.114076e+03,1.207707e+01,3.252298e-01,7.850402e+04,3.820994e-04
7.166667e+00,4.104036e+01,3.156263e+01,1.500598e+04,3.947399e+02,1.766747e+03,4.446977e+01,3.502701e+02,1.113425e+04,3.221538e+01,1.413238e+03,2.114090e+03,1.206127e+01,3.252426e-01,7.839872e+04,3.821012e-04
7.250000e+00,4.105229e+01,3.156784e+01,1.500318e+04,3.992408e+02,1.768196e+03,4.500023e+01,3.542406e+02,1.113440e+04,3.222080e+01,1.413232e+03,2.114103e+03,1.204550e+01,3.252554e-01,7.829362e+04,3.821029e-04
7.333333e+00,4.106422e+01,3.157305e+01,1.500038e+04,4.037409e+02,1.769646e+03,4.553113e+01,3.582098e+02,1.113454e+04,3.222623e+01,1.413225e+03,2.114117e+03,1.202975e+01,3.252682e-01,7.818871e+04,3.821047e-04
7.416667e+00,4.107615e+01,3.157825e+01,1.499758e+04,4.082402e+02,1.771094e+03,4.606245e+01,3.621778e+02,1.113469e+04,3.223165e+01,1.413219e+03,2.114130e+03,1.201404e+01,3.252809e-01,7.808401e+04,3.821064e-04
7.500000e+00,4.108806e+01,3.158345e+01,1.499478e+04,4.127386e+02,1.772543e+03,4.659422e+01,3.661444e+02,1.113483e+04,3.223706e+01,1.413212e+03,2.114144e+03,1.199835e+01,3.252937e-01,7.797950e+04,3.821082e-04
7.583333e+00,4.109998e+01,3.158865e+01,1.499198e+04,4.172362e+02,1.773990e+03,4.712641e+01,3.701098e+02,1.113498e+04,3.224247e+01,1.413206e+03,2.114157e+03,1.198269e+01,3.253065e-01,7.787518e+04,3.821099e-04
7.666667e+00,4.111189e+01,3.159384e+01,1.498918e+04,4.217330e+02,1.775438e+03,4.765905e+01,3.740739e+02,1.113512e+04,3.224788e+01,1.413200e+03,2.114171e+03,1.196707e+01,3.253192e-01,7.777107e+04,3.821116e-04
7.750000e+00,4.112380e+01,3.159903e+01,1.498637e+04,4.262289e+02,1.776885e+03,4.819211e+01,3.780368e+02,1.113527e+04,3.225329e+01,1.413193e+03,2.114184e+03,1.195147e+01,3.253319e-01,7.766714e+04,3.821134e-04
7.833333e+00,4.113570e+01,3.160421e+01,1.498356e+04,4.307240e+02,1.778331e+03,4.872561e+01,3.819984e+02,1.113541e+04,3.225869e+01,1.413187e+03,2.114198e+03,1.193590e+01,3.253447e-01,7.756342e+04,3.821151e-04
7.916667e+00,4.114760e+01,3.160940e+01,1.498075e+04,4.352182e+02,1.779777e+03,4.925954e+01,3.859587e+02,1.113556e+04,3.226409e+01,1.413180e+03,2.114211e+03,1.192036e+01,3.253574e-01,7.745988e+04,3.821168e-04
8.000000e+00,4.115950e+01,3.161458e+01,1.497794e+04,4.397116e+02,1.781223e+03,4.979391e+01,3.899177e+02,1.113570e+04,3.226948e+01,1.413174e+03,2.114224e+03,1.190484e+01,3.253701e-01,7.735654e+04,3.821186e-04
8.083333e+00,4.117139e+01,3.161975e+01,1.497513e+04,4.442041e+02,1.782668e+03,5.032871e+01,3.938754e+02,1.113585e+04,3.227488e+01,1.413167e+03,2.114238e+03,1.188936e+01,3.253829e-01,7.725340e+04,3.821203e-04
8.166667e+00,4.118328e+01,3.162493e+01,1.497232e+04,4.486958e+02,1.784112e+03,5.086394e+01,3.978319e+02,1.113599e+04,3.228026e+01,1.413161e+03,2.114251e+03,1.187390e+01,3.253956e-01,7.715045e+04,3.821221e-04
8.250000e+00,4.119517e+01,3.163010e+01,1.496950e+04,4.531867e+02,1.785556e+03,5.139961e+01,4.017871e+02,1.113614e+04,3.228565e+01,1.413155e+03,2.114265e+03,1.185848e+01,3.254083e-01,7.704769e+04,3.821238e-04
8.333333e+00,4.120705e+01,3.163526e+01,1.496668e+04,4.576767e+02,1.787000e+03,5.193571e+01,4.057410e+02,1.113628e+04,3.229103e+01,1.413148e+03,2.114278e+03,1.184308e+01,3.254210e-01,7.694513e+04,3.821255e-04
8.416667e+00,4.121893e+01,3.164043e+01,1.496387e+04,4.621658e+02,1.788443e+03,5.247224e+01,4.096936e+02,1.113643e+04,3.229641e+01,1.413142e+03,2.114291e+03,1.182771e+01,3.254337e-01,7.684275e+04,3.821273e-04
8.500000e+00,4.123080e+01,3.164559e+01,1.496105e+04,4.666541e+02,1.789886e+03,5.300921e+01,4.136449e+02,1.113657e+04,3.230178e+01,1.413135e+03,2.114305e+03,1.181237e+01,3.254464e-01,7.674057e+04,3.821290e-04
8.583333e+00,4.124267e+01,3.165074e+01,1.495822e+04,4.711416e+02,1.791328e+03,5.354661e+01,4.175950e+02,1.113671e+04,3.230716e+01,1.413129e+03,2.114318e+03,1.179705e+01,3.254591e-01,7.663858e+04,3.821307e-04
8.666667e+00,4.125453e+01,3.165590e+01,1.495540e+04,4.756282e+02,1.792770e+03,5.408444e+01,4.215438e+02,1.113686e+04,3.231252e+01,1.413123e+03,2.114332e+03,1.178177e+01,3.254718e-01,7.653678e+04,3.821325e-04
8.750000e+00,4.126640e+01,3.166105e+01,1.495258e+04,4.801140e+02,1.794211e+03,5.462270e+01,4.254913e+02,1.113700e+04,3.231789e+01,1.413116e+03,2.114345e+03,1.176651e+01,3.254844e-01,7.643517e+04,3.821342e-04
8.833333e+00,4.127825e+01,3.166619e+01,1.494975e+04,4.845989e+02,1.795652e+03,5.516140e+01,4.294375e+02,1.113715e+04,3.232325e+01,1.413110e+03,2.114358e+03,1.175128e+01,3.254971e-01,7.633375e+04,3.821359e-04
8.916667e+00,4.129011e+01,3.167134e+01,1.494692e+04,4.890830e+02,1.797092e+03,5.570053e+01,4.333825e+02,1.113729e+04,3.232861e+01,1.413103e+03,2.114372e+03,1.173608e+01,3.255098e-01,7.623252e+04,3.821377e-04
