t_h,T_glucosa_C,m_ton,fase
1.775976118390244,41.37844966894863,252.00054500056257,descarga
1.7926427850569109,41.39080623193964,252.00054500056257,descarga
1.8093094517235775,41.4031523406538,252.00054500056257,descarga
1.825976118390244,41.41548800378095,252.00054500056257,descarga
1.842642785056911,41.42781323000399,252.00054500056257,descarga
1.8593094517235775,41.44012802799884,252.00054500056257,descarga
1.8759761183902441,41.452432406434454,252.00054500056257,descarga
1.8926427850569107,41.46472637397283,252.00054500056257,descarga
1.9093094517235776,41.47700993926902,252.00054500056257,descarga
1.9259761183902442,41.48928311097112,252.00054500056257,descarga
1.9426427850569108,41.501545897720305,252.00054500056257,descarga
1.9593094517235774,41.5137983081508,252.00054500056257,descarga
1.9759761183902442,41.52604035088989,252.00054500056257,descarga
1.9926427850569108,41.53827203455796,252.00054500056257,descarga
1.9999999999999996,41.54366820862285,252.00054500056257,descarga
1.9999999999999996,41.54366820862285,252.00054500056257,calentamiento
2.000131721568928,41.543679828261915,252.00054500056257,calentamiento
2.0014489372582105,41.543796024441306,252.00054500056257,calentamiento
2.01462109415104,41.54495796510508,252.00054500056257,calentamiento
2.0312877608177065,41.54642810797035,252.00054500056257,calentamiento
2.0479544274843735,41.5478981893264,252.00054500056257,calentamiento
2.06462109415104,41.549368209171654,252.00054500056257,calentamiento
2.0812877608177067,41.550838167504516,252.00054500056257,calentamiento
2.0979544274843733,41.552308064323405,252.00054500056257,calentamiento
2.11462109415104,41.553777899626745,252.00054500056257,calentamiento
2.1312877608177065,41.55524767341295,252.00054500056257,calentamiento
2.147954427484373,41.556717385680436,252.00054500056257,calentamiento
2.1646210941510398,41.558187036427626,252.00054500056257,calentamiento
2.181287760817707,41.55965662565294,252.00054500056257,calentamiento
2.1979544274843734,41.5611261533548,252.00054500056257,calentamiento
2.21462109415104,41.56259561953163,252.00054500056257,calentamiento
2.2312877608177066,41.56406502418184,252.00054500056257,calentamiento
2.2479544274843732,41.56553436730387,252.00054500056257,calentamiento
2.26462109415104,41.567003648896126,252.00054500056257,calentamiento
2.2812877608177065,41.56847286895704,252.00054500056257,calentamiento
2.2979544274843735,41.56994202748503,252.00054500056257,calentamiento
2.31462109415104,41.57141112447852,252.00054500056257,calentamiento
2.3312877608177067,41.572880159935956,252.00054500056257,calentamiento
2.3479544274843733,41.57434913385574,252.00054500056257,calentamiento
2.36462109415104,41.575818046236314,252.00054500056257,calentamiento
2.3812877608177065,41.57728689707609,252.00054500056257,calentamiento
2.397954427484373,41.57875568637351,252.00054500056257,calentamiento
2.4146210941510398,41.580224414127,252.00054500056257,calentamiento
2.431287760817707,41.581693080334986,252.00054500056257,calentamiento
2.4479544274843734,41.5831616849959,252.00054500056257,calentamiento
2.46462109415104,41.58463022810817,252.00054500056257,calentamiento
2.4812877608177066,41.586098709670225,252.00054500056257,calentamiento
2.4979544274843732,41.5875671296805,252.00054500056257,calentamiento
2.51462109415104,41.58903548813743,252.00054500056257,calentamiento
2.5312877608177065,41.59050378503944,252.00054500056257,calentamiento
2.5479544274843735,41.591972020384965,252.00054500056257,calentamiento
2.56462109415104,41.593440194172445,252.00054500056257,calentamiento
2.5812877608177067,41.594908306400306,252.00054500056257,calentamiento
2.5979544274843733,41.596376357066994,252.00054500056257,calentamiento
2.61462109415104,41.59784434617094,252.00054500056257,calentamiento
2.6312877608177065,41.599312273710574,252.00054500056257,calentamiento
2.647954427484373,41.60078013968434,252.00054500056257,calentamiento
2.6646210941510398,41.60224794409067,252.00054500056257,calentamiento
2.681287760817707,41.60371568692801,252.00054500056257,calentamiento
2.6979544274843734,41.6051833681948,252.00054500056257,calentamiento
2.71462109415104,41.60665098788947,252.00054500056257,calentamiento
2.7312877608177066,41.608118546010466,252.00054500056257,calentamiento
2.7479544274843732,41.609586042556224,252.00054500056257,calentamiento
2.76462109415104,41.61105347752519,252.00054500056257,calentamiento
2.7812877608177065,41.6125208509158,252.00054500056257,calentamiento
2.7979544274843735,41.6139881627265,252.00054500056257,calentamiento
2.81462109415104,41.61545541295574,252.00054500056257,calentamiento
2.8312877608177067,41.616922601601956,252.00054500056257,calentamiento
2.8479544274843733,41.618389728663594,252.00054500056257,calentamiento
2.86462109415104,41.619856794139096,252.00054500056257,calentamiento
2.8812877608177065,41.62132379802691,252.00054500056257,calentamiento
2.897954427484373,41.62279074032548,252.00054500056257,calentamiento
2.9146210941510398,41.62425762103325,252.00054500056257,calentamiento
2.931287760817707,41.62572444014868,252.00054500056257,calentamiento
2.9479544274843734,41.62719119767021,252.00054500056257,calentamiento
2.96462109415104,41.628657893596284,252.00054500056257,calentamiento
2.9812877608177066,41.630124527925354,252.00054500056257,calentamiento
2.9979544274843732,41.631591100655875,252.00054500056257,calentamiento
3.01462109415104,41.63305761178629,252.00054500056257,calentamiento
3.0312877608177065,41.634524061315055,252.00054500056257,calentamiento
3.0479544274843735,41.635990449240616,252.00054500056257,calentamiento
3.06462109415104,41.63745677556143,252.00054500056257,calentamiento
3.0812877608177067,41.63892304027595,252.00054500056257,calentamiento
3.0979544274843733,41.64038924338262,252.00054500056257,calentamiento
3.11462109415104,41.64185538487991,252.00054500056257,calentamiento
3.1312877608177065,41.64332146476627,252.00054500056257,calentamiento
3.147954427484373,41.64478748304014,252.00054500056257,calentamiento
3.1646210941510398,41.6462534397,252.00054500056257,calentamiento
3.181287760817707,41.64771933474428,252.00054500056257,calentamiento
3.1979544274843734,41.649185168171456,252.00054500056257,calentamiento
3.21462109415104,41.65065093997998,252.00054500056257,calentamiento
3.2312877608177066,41.65211665016832,252.00054500056257,calentamiento
3.2479544274843732,41.65358229873491,252.00054500056257,calentamiento
3.26462109415104,41.65504788567823,252.00054500056257,calentamiento
3.2812877608177065,41.65651341099673,252.00054500056257,calentamiento
3.2979544274843735,41.65797887468888,252.00054500056257,calentamiento
3.31462109415104,41.659444276753135,252.00054500056257,calentamiento
3.3312877608177067,41.660909617187954,252.00054500056257,calentamiento
3.3479544274843733,41.66237489599181,252.00054500056257,calentamiento
3.36462109415104,41.663840113163154,252.00054500056257,calentamiento
3.3812877608177065,41.66530526870046,252.00054500056257,calentamiento
3.397954427484373,41.66677036260218,252.00054500056257,calentamiento
3.4146210941510398,41.66823539486679,252.00054500056257,calentamiento
3.431287760817707,41.66970036549275,252.00054500056257,calentamiento
3.4479544274843734,41.67116527447853,252.00054500056257,calentamiento
3.46462109415104,41.67263012182259,252.00054500056257,calentamiento
3.4812877608177066,41.674094907523404,252.00054500056257,calentamiento
3.4979544274843732,41.67555963157944,252.00054500056257,calentamiento
3.51462109415104,41.677024293989156,252.00054500056257,calentamiento
3.5312877608177065,41.678488894751034,252.00054500056257,calentamiento
3.5479544274843735,41.67995343386354,252.00054500056257,calentamiento
3.56462109415104,41.681417911325134,252.00054500056257,calentamiento
3.5812877608177067,41.6828823271343,252.00054500056257,calentamiento
3.5979544274843733,41.684346681289504,252.00054500056257,calentamiento
3.61462109415104,41.68581097378922,252.00054500056257,calentamiento
3.6312877608177065,41.68727520463192,252.00054500056257,calentamiento
3.647954427484373,41.68873937381608,252.00054500056257,calentamiento
3.6646210941510398,41.69020348134016,252.00054500056257,calentamiento
3.681287760817707,41.691667527202654,252.00054500056257,calentamiento
3.6979544274843734,41.69313151140202,252.00054500056257,calentamiento
3.71462109415104,41.69459543393675,252.00054500056257,calentamiento
3.7312877608177066,41.69605929480531,252.00054500056257,calentamiento
3.7479544274843732,41.69752309400618,252.00054500056257,calentamiento
3.76462109415104,41.69898683153784,252.00054500056257,calentamiento
3.7812877608177065,41.700450507398756,252.00054500056257,calentamiento
3.7979544274843735,41.70191412158742,252.00054500056257,calentamiento
3.81462109415104,41.703377674102306,252.00054500056257,calentamiento
3.8312877608177067,41.7048411649419,252.00054500056257,calentamiento
3.8479544274843733,41.70630459410467,252.00054500056257,calentamiento
3.86462109415104,41.707767961589106,252.00054500056257,calentamiento
3.8812877608177065,41.70923126739369,252.00054500056257,calentamiento
3.897954427484373,41.7106945115169,252.00054500056257,calentamiento
3.9146210941510398,41.712157693957224,252.00054500056257,calentamiento
3.931287760817707,41.71362081471314,252.00054500056257,calentamiento
3.9479544274843734,41.715083873783136,252.00054500056257,calentamiento
3.96462109415104,41.7165468711657,252.00054500056257,calentamiento
3.9812877608177066,41.71800980685931,252.00054500056257,calentamiento
3.9979544274843732,41.71947268086245,252.00054500056257,calentamiento
4.01462109415104,41.72093549317362,252.00054500056257,calentamiento
4.0312877608177065,41.7223982437913,252.00054500056257,calentamiento
4.047954427484373,41.72386093271397,252.00054500056257,calentamiento
4.06462109415104,41.72532355994012,252.00054500056257,calentamiento
4.081287760817706,41.72678612546825,252.00054500056257,calentamiento
4.097954427484373,41.72824862929684,252.00054500056257,calentamiento
4.11462109415104,41.72971107142439,252.00054500056257,calentamiento
4.131287760817707,41.73117345184938,252.00054500056257,calentamiento
4.147954427484374,41.732635770570305,252.00054500056257,calentamiento
4.16462109415104,41.73409802758566,252.00054500056257,calentamiento
4.181287760817707,41.73556022289394,252.00054500056257,calentamiento
4.197954427484373,41.737022356493625,252.00054500056257,calentamiento
4.21462109415104,41.738484428383224,252.00054500056257,calentamiento
4.231287760817707,41.739946438561226,252.00054500056257,calentamiento
4.247954427484373,41.74140838702613,252.00054500056257,calentamiento
4.26462109415104,41.74287027377642,252.00054500056257,calentamiento
4.2812877608177065,41.744332098810595,252.00054500056257,calentamiento
4.297954427484373,41.74579386212716,252.00054500056257,calentamiento
4.31462109415104,41.74725556372461,252.00054500056257,calentamiento
4.331287760817706,41.74871720360144,252.00054500056257,calentamiento
4.347954427484373,41.75017878175615,252.00054500056257,calentamiento
4.36462109415104,41.75164029818723,252.00054500056257,calentamiento
4.381287760817707,41.7531017528932,252.00054500056257,calentamiento
4.397954427484374,41.754563145872545,252.00054500056257,calentamiento
4.41462109415104,41.75602447712377,252.00054500056257,calentamiento
4.431287760817707,41.75748574664538,252.00054500056257,calentamiento
4.447954427484373,41.75894695443587,252.00054500056257,calentamiento
4.46462109415104,41.76040810049375,252.00054500056257,calentamiento
4.481287760817707,41.76186918481752,252.00054500056257,calentamiento
4.497954427484373,41.76333020740569,252.00054500056257,calentamiento
4.51462109415104,41.76479116825675,252.00054500056257,calentamiento
4.5312877608177065,41.766252067369216,252.00054500056257,calentamiento
4.547954427484373,41.76771290474159,252.00054500056257,calentamiento
4.56462109415104,41.76917368037239,252.00054500056257,calentamiento
4.581287760817706,41.770634394260114,252.00054500056257,calentamiento
4.597954427484373,41.772095046403265,252.00054500056257,calentamiento
4.6146210941510395,41.77355563680036,252.00054500056257,calentamiento
4.631287760817706,41.7750161654499,252.00054500056257,calentamiento
4.647954427484373,41.776476632350395,252.00054500056257,calentamiento
4.664621094151039,41.777937037500365,252.00054500056257,calentamiento
4.681287760817706,41.77939738089831,252.00054500056257,calentamiento
4.6979544274843725,41.78085766254275,252.00054500056257,calentamiento
4.714621094151039,41.78231788243219,252.00054500056257,calentamiento
4.731287760817706,41.783778040565146,252.00054500056257,calentamiento
4.747954427484373,41.78523813694013,252.00054500056257,calentamiento
4.76462109415104,41.786698171555656,252.00054500056257,calentamiento
4.7812877608177065,41.78815814441024,252.00054500056257,calentamiento
4.797954427484373,41.789618055502395,252.00054500056257,calentamiento
4.8,41.789797232487274,252.00054500056257,calentamiento
4.8,41.789797232487274,252.00054500056257,descarga
4.80008663884464,41.789859682723616,252.00054500056257,descarga
4.800953027291041,41.79048416996733,252.00054500056257,descarga
4.809616911755053,41.79672753067791,252.00054500056257,descarga
4.8262835784217195,41.8087301230949,252.00054500056257,descarga
4.842950245088386,41.82072255560465,252.00054500056257,descarga
4.859616911755054,41.83270483666065,252.00054500056257,descarga
4.87628357842172,41.84467697470961,252.00054500056257,descarga
4.892950245088387,41.85663897819142,252.00054500056257,descarga
4.909616911755053,41.86859085553922,252.00054500056257,descarga
4.92628357842172,41.88053261517935,252.00054500056257,descarga
4.942950245088387,41.89246426553138,252.00054500056257,descarga
4.959616911755053,41.904385815008126,252.00054500056257,descarga
4.97628357842172,41.916297272015626,252.00054500056257,descarga
4.9929502450883865,41.92819864495316,252.00054500056257,descarga
5.009616911755053,41.94008994221327,252.00054500056257,descarga
5.02628357842172,41.951971172181736,252.00054500056257,descarga
5.042950245088386,41.9638423432376,252.00054500056257,descarga
5.059616911755053,41.97570346375317,252.00054500056257,descarga
5.0762835784217195,41.987554542094024,252.00054500056257,descarga
5.092950245088386,41.999395586619,252.00054500056257,descarga
5.109616911755054,42.011226605680235,252.00054500056257,descarga
5.12628357842172,42.02304760762313,252.00054500056257,descarga
5.142950245088387,42.03485860078638,252.00054500056257,descarga
5.159616911755053,42.04665959350198,252.00054500056257,descarga
5.17628357842172,42.05845059409522,252.00054500056257,descarga
5.192950245088387,42.07023161088469,252.00054500056257,descarga
5.209616911755053,42.08200265218229,252.00054500056257,descarga
5.22628357842172,42.09376372629323,252.00054500056257,descarga
5.2429502450883865,42.105514841516055,252.00054500056257,descarga
5.259616911755053,42.11725600614261,252.00054500056257,descarga
5.27628357842172,42.128987228458094,252.00054500056257,descarga
5.292950245088386,42.140708516741014,252.00054500056257,descarga
5.309616911755053,42.152419879263235,252.00054500056257,descarga
5.3262835784217195,42.16412132428996,252.00054500056257,descarga
5.342950245088386,42.17581286007974,252.00054500056257,descarga
5.359616911755054,42.187494494884476,252.00054500056257,descarga
5.37628357842172,42.19916623694944,252.00054500056257,descarga
5.392950245088387,42.21082809451326,252.00054500056257,descarga
5.409616911755053,42.22248007580794,252.00054500056257,descarga
5.42628357842172,42.23412218905884,252.00054500056257,descarga
5.442950245088387,42.24575444248471,252.00054500056257,descarga
5.459616911755053,42.257376844297696,252.00054500056257,descarga
5.47628357842172,42.26898940270332,252.00054500056257,descarga
5.4929502450883865,42.280592125900505,252.00054500056257,descarga
5.509616911755053,42.29218502208157,252.00054500056257,descarga
5.52628357842172,42.303768099432226,252.00054500056257,descarga
5.542950245088386,42.31534136613162,252.00054500056257,descarga
5.559616911755053,42.326904830352284,252.00054500056257,descarga
5.5762835784217195,42.338458500260195,252.00054500056257,descarga
5.592950245088386,42.350002384014736,252.00054500056257,descarga
5.609616911755054,42.36153648976873,252.00054500056257,descarga
5.62628357842172,42.373060825668425,252.00054500056257,descarga
5.642950245088387,42.38457539985352,252.00054500056257,descarga
5.659616911755053,42.396080220457144,252.00054500056257,descarga
5.67628357842172,42.40757529560589,252.00054500056257,descarga
5.692950245088387,42.41906063341979,252.00054500056257,descarga
5.709616911755053,42.430536242012344,252.00054500056257,descarga
5.72628357842172,42.44200212949052,252.00054500056257,descarga
5.7429502450883865,42.45345830395474,252.00054500056257,descarga
5.759616911755053,42.464904773498915,252.00054500056257,descarga
5.77628357842172,42.47634154621043,252.00054500056257,descarga
5.792950245088386,42.487768630170144,252.00054500056257,descarga
5.809616911755053,42.499186033452425,252.00054500056257,descarga
5.8262835784217195,42.51059376412511,252.00054500056257,descarga
5.842950245088386,42.52199183024956,252.00054500056257,descarga
5.859616911755054,42.53338023988062,252.00054500056257,descarga
5.87628357842172,42.54475900106665,252.00054500056257,descarga
5.892950245088387,42.556128121849525,252.00054500056257,descarga
5.909616911755053,42.567487610264635,252.00054500056257,descarga
5.92628357842172,42.5788374743409,252.00054500056257,descarga
5.942950245088387,42.59017772210076,252.00054500056257,descarga
5.959616911755053,42.60150836156019,252.00054500056257,descarga
5.97628357842172,42.61282940072871,252.00054500056257,descarga
5.9929502450883865,42.62414084760936,252.00054500056257,descarga
6.009616911755053,42.63544271019876,252.00054500056257,descarga
6.02628357842172,42.64673499648706,252.00054500056257,descarga
6.042950245088386,42.65801771445798,252.00054500056257,descarga
6.059616911755053,42.6692908720888,252.00054500056257,descarga
6.0762835784217195,42.680554477350356,252.00054500056257,descarga
6.092950245088386,42.69180853820706,252.00054500056257,descarga
6.109616911755054,42.70305306261692,252.00054500056257,descarga
6.12628357842172,42.714288058531494,252.00054500056257,descarga
6.142950245088387,42.72551353389595,252.00054500056257,descarga
6.159616911755053,42.73672949664904,252.00054500056257,descarga
6.17628357842172,42.74793595472312,252.00054500056257,descarga
6.192950245088387,42.75913291604413,252.00054500056257,descarga
6.209616911755053,42.77032038853164,252.00054500056257,descarga
6.22628357842172,42.78149838009881,252.00054500056257,descarga
6.2429502450883865,42.79266689865243,252.00054500056257,descarga
6.259616911755053,42.80382595209289,252.00054500056257,descarga
6.27628357842172,42.81497554831424,252.00054500056257,descarga
6.292950245088386,42.82611569520412,252.00054500056257,descarga
6.309616911755053,42.83724640064385,252.00054500056257,descarga
6.3262835784217195,42.848367672508346,252.00054500056257,descarga
6.342950245088386,42.85947951866619,252.00054500056257,descarga
6.359616911755054,42.87058194697962,252.00054500056257,descarga
6.37628357842172,42.88167496530452,252.00054500056257,descarga
6.392950245088387,42.89275858149043,252.00054500056257,descarga
6.409616911755053,42.90383280338057,252.00054500056257,descarga
6.42628357842172,42.914897638811794,252.00054500056257,descarga
6.442950245088387,42.92595309561467,252.00054500056257,descarga
6.459616911755053,42.93699918161343,252.00054500056257,descarga
6.47628357842172,42.94803590462598,252.00054500056257,descarga
6.4929502450883865,42.95906327246392,252.00054500056257,descarga
6.509616911755053,42.97008129293255,252.00054500056257,descarga
6.52628357842172,42.981089973830855,252.00054500056257,descarga
6.542950245088386,42.992089322951536,252.00054500056257,descarga
6.559616911755053,43.00307934808099,252.00054500056257,descarga
6.5762835784217195,43.01406005699933,252.00054500056257,descarga
6.592950245088386,43.02503145748038,252.00054500056257,descarga
6.609616911755054,43.03599355729171,252.00054500056257,descarga
6.62628357842172,43.04694636419459,252.00054500056257,descarga
6.642950245088387,43.05788988594403,252.00054500056257,descarga
6.659616911755053,43.06882413028877,252.00054500056257,descarga
6.67628357842172,43.0797491049713,252.00054500056257,descarga
6.692950245088387,43.090664817727856,252.00054500056257,descarga
6.709616911755053,43.10157127628841,252.00054500056257,descarga
6.72628357842172,43.11246848837671,252.00054500056257,descarga
6.7429502450883865,43.12335646171025,252.00054500056257,descarga
6.759616911755053,43.13423520400029,252.00054500056257,descarga
6.77628357842172,43.14510472295186,252.00054500056257,descarga
6.792950245088386,43.15596502626376,252.00054500056257,descarga
6.799999999999999,43.16055600327537,252.00054500056257,descarga
6.799999999999999,43.16055600327537,252.00054500056257,calentamiento
6.800134035505008,43.16056726286569,252.00054500056257,calentamiento
6.801474390555098,43.160679858545166,252.00054500056257,calentamiento
6.814877941055998,43.16180579296041,252.00054500056257,calentamiento
6.831544607722664,43.16320578118463,252.00054500056257,calentamiento
6.848211274389331,43.164605706493745,252.00054500056257,calentamiento
6.8648779410559975,43.16600556888684,252.00054500056257,calentamiento
6.881544607722664,43.167405368362985,252.00054500056257,calentamiento
6.898211274389332,43.168805104921276,252.00054500056257,calentamiento
6.914877941055998,43.170204778560795,252.00054500056257,calentamiento
6.931544607722665,43.17160438928063,252.00054500056257,calentamiento
6.948211274389331,43.17300393707986,252.00054500056257,calentamiento
6.964877941055998,43.17440342195758,252.00054500056257,calentamiento
6.981544607722665,43.17580284391287,252.00054500056257,calentamiento
6.998211274389331,43.17720220294483,252.00054500056257,calentamiento
7.014877941055998,43.17860149905253,252.00054500056257,calentamiento
7.031544607722664,43.18000073223507,252.00054500056257,calentamiento
7.048211274389331,43.18139990249154,252.00054500056257,calentamiento
7.064877941055998,43.18279900982103,252.00054500056257,calentamiento
7.081544607722664,43.18419805422263,252.00054500056257,calentamiento
7.098211274389331,43.18559703569542,252.00054500056257,calentamiento
7.1148779410559975,43.18699595423851,252.00054500056257,calentamiento
7.131544607722664,43.18839480985098,252.00054500056257,calentamiento
7.148211274389332,43.189793602531935,252.00054500056257,calentamiento
7.164877941055998,43.19119233228046,252.00054500056257,calentamiento
7.181544607722665,43.19259099909564,252.00054500056257,calentamiento
7.198211274389331,43.193989602976586,252.00054500056257,calentamiento
7.214877941055998,43.195388143922386,252.00054500056257,calentamiento
7.231544607722665,43.19678662193214,252.00054500056257,calentamiento
7.248211274389331,43.19818503700494,252.00054500056257,calentamiento
7.264877941055998,43.19958338913988,252.00054500056257,calentamiento
7.281544607722664,43.20098167833607,252.00054500056257,calentamiento
7.298211274389331,43.2023799045926,252.00054500056257,calentamiento
7.314877941055998,43.203778067908566,252.00054500056257,calentamiento
7.331544607722664,43.20517616828307,252.00054500056257,calentamiento
7.348211274389331,43.20657420571521,252.00054500056257,calentamiento
7.3648779410559975,43.20797218020409,252.00054500056257,calentamiento
7.381544607722664,43.20937009174881,252.00054500056257,calentamiento
7.398211274389332,43.210767940348475,252.00054500056257,calentamiento
7.414877941055998,43.21216572600218,252.00054500056257,calentamiento
7.431544607722665,43.21356344870904,252.00054500056257,calentamiento
7.448211274389331,43.21496110846814,252.00054500056257,calentamiento
7.464877941055998,43.216358705278594,252.00054500056257,calentamiento
7.481544607722665,43.21775623913951,252.00054500056257,calentamiento
7.498211274389331,43.21915371004999,252.00054500056257,calentamiento
7.514877941055998,43.22055111800913,252.00054500056257,calentamiento
7.531544607722664,43.221948463016055,252.00054500056257,calentamiento
7.548211274389331,43.22334574506986,252.00054500056257,calentamiento
7.564877941055998,43.22474296416965,252.00054500056257,calentamiento
7.581544607722664,43.22614012031454,252.00054500056257,calentamiento
7.598211274389331,43.22753721350364,252.00054500056257,calentamiento
7.6148779410559975,43.22893424373605,252.00054500056257,calentamiento
7.631544607722664,43.230331211010885,252.00054500056257,calentamiento
7.648211274389332,43.23172811532725,252.00054500056257,calentamiento
