t_h,T_glucosa_C,U_W_m2C,Q_W,Q_acum_MJ,Q_perd_W,Q_perd_acum_MJ,Q_neto_acum_MJ,h_i_W_m2C,h_o_W_m2C,rho_kg_m3,Cp_J_kgC,mu_Pa_s,k_W_mC,Pr,beta_1C
1.866667e+01,4.167911e+01,3.183923e+01,1.485276e+04,1.015817e+03,1.844359e+03,1.176595e+02,8.981579e+02,1.114202e+04,3.250352e+01,1.412893e+03,2.114810e+03,1.124975e+01,3.259247e-01,7.299565e+04,3.821945e-04
1.875000e+01,4.168644e+01,3.184237e+01,1.485096e+04,1.020273e+03,1.845249e+03,1.182131e+02,9.020597e+02,1.114211e+04,3.250680e+01,1.412889e+03,2.114818e+03,1.124082e+01,3.259325e-01,7.293624e+04,3.821955e-04
1.883333e+01,4.169376e+01,3.184552e+01,1.484916e+04,1.024728e+03,1.846139e+03,1.187669e+02,9.059606e+02,1.114219e+04,3.251007e+01,1.412885e+03,2.114826e+03,1.123190e+01,3.259403e-01,7.287689e+04,3.821966e-04
1.891667e+01,4.170109e+01,3.184866e+01,1.484736e+04,1.029182e+03,1.847029e+03,1.193211e+02,9.098607e+02,1.114228e+04,3.251335e+01,1.412881e+03,2.114835e+03,1.122299e+01,3.259481e-01,7.281762e+04,3.821977e-04
1.900000e+01,4.170841e+01,3.185180e+01,1.484556e+04,1.033635e+03,1.847919e+03,1.198754e+02,9.137600e+02,1.114237e+04,3.251662e+01,1.412877e+03,2.114843e+03,1.121409e+01,3.259558e-01,7.275841e+04,3.821988e-04
1.908333e+01,4.171573e+01,3.185494e+01,1.484376e+04,1.038089e+03,1.848808e+03,1.204301e+02,9.176584e+02,1.114246e+04,3.251989e+01,1.412874e+03,2.114851e+03,1.120520e+01,3.259636e-01,7.269928e+04,3.821998e-04
1.916667e+01,4.172305e+01,3.185808e+01,1.484196e+04,1.042541e+03,1.849697e+03,1.209850e+02,9.215561e+02,1.114255e+04,3.252316e+01,1.412870e+03,2.114859e+03,1.119632e+01,3.259714e-01,7.264021e+04,3.822009e-04
1.925000e+01,4.173037e+01,3.186122e+01,1.484015e+04,1.046993e+03,1.850586e+03,1.215402e+02,9.254530e+02,1.114264e+04,3.252643e+01,1.412866e+03,2.114867e+03,1.118745e+01,3.259792e-01,7.258121e+04,3.822020e-04
1.933333e+01,4.173768e+01,3.186435e+01,1.483835e+04,1.051445e+03,1.851475e+03,1.220956e+02,9.293491e+02,1.114273e+04,3.252970e+01,1.412862e+03,2.114876e+03,1.117859e+01,3.259870e-01,7.252228e+04,3.822030e-04
1.941667e+01,4.174500e+01,3.186749e+01,1.483655e+04,1.055896e+03,1.852364e+03,1.226513e+02,9.332443e+02,1.114282e+04,3.253296e+01,1.412858e+03,2.114884e+03,1.116974e+01,3.259948e-01,7.246341e+04,3.822041e-04
1.950000e+01,4.175231e+01,3.187062e+01,1.483474e+04,1.060346e+03,1.853253e+03,1.232073e+02,9.371388e+02,1.114290e+04,3.253623e+01,1.412854e+03,2.114892e+03,1.116090e+01,3.260026e-01,7.240461e+04,3.822052e-04
1.958333e+01,4.175962e+01,3.187375e+01,1.483294e+04,1.064796e+03,1.854141e+03,1.237635e+02,9.410324e+02,1.114299e+04,3.253949e+01,1.412850e+03,2.114900e+03,1.115207e+01,3.260103e-01,7.234589e+04,3.822062e-04
1.966667e+01,4.176693e+01,3.187688e+01,1.483113e+04,1.069245e+03,1.855029e+03,1.243200e+02,9.449252e+02,1.114308e+04,3.254276e+01,1.412846e+03,2.114909e+03,1.114325e+01,3.260181e-01,7.228722e+04,3.822073e-04
1.975000e+01,4.177424e+01,3.188001e+01,1.482933e+04,1.073694e+03,1.855917e+03,1.248768e+02,9.488172e+02,1.114317e+04,3.254602e+01,1.412842e+03,2.114917e+03,1.113444e+01,3.260259e-01,7.222863e+04,3.822084e-04
1.983333e+01,4.178155e+01,3.188314e+01,1.482752e+04,1.078142e+03,1.856805e+03,1.254339e+02,9.527085e+02,1.114326e+04,3.254928e+01,1.412838e+03,2.114925e+03,1.112564e+01,3.260337e-01,7.217011e+04,3.822094e-04
1.991667e+01,4.178885e+01,3.188627e+01,1.482571e+04,1.082590e+03,1.857693e+03,1.259912e+02,9.565989e+02,1.114335e+04,3.255253e+01,1.412834e+03,2.114933e+03,1.111685e+01,3.260414e-01,7.211165e+04,3.822105e-04
2.000000e+01,4.179616e+01,3.188940e+01,1.482391e+04,1.087037e+03,1.858580e+03,1.265487e+02,9.604885e+02,1.114344e+04,3.255579e+01,1.412830e+03,2.114941e+03,1.110807e+01,3.260492e-01,7.205326e+04,3.822116e-04
2.008333e+01,4.180346e+01,3.189252e+01,1.482210e+04,1.091484e+03,1.859468e+03,1.271066e+02,9.643773e+02,1.114353e+04,3.255905e+01,1.412826e+03,2.114950e+03,1.109929e+01,3.260570e-01,7.199493e+04,3.822126e-04
2.016667e+01,4.181076e+01,3.189564e+01,1.482029e+04,1.095930e+03,1.860355e+03,1.276647e+02,9.682652e+02,1.114361e+04,3.256230e+01,1.412822e+03,2.114958e+03,1.109053e+01,3.260647e-01,7.193668e+04,3.822137e-04
2.025000e+01,4.181806e+01,3.189876e+01,1.481848e+04,1.100375e+03,1.861242e+03,1.282231e+02,9.721524e+02,1.114370e+04,3.256555e+01,1.412818e+03,2.114966e+03,1.108178e+01,3.260725e-01,7.187849e+04,3.822148e-04
2.033333e+01,4.182536e+01,3.190189e+01,1.481667e+04,1.104820e+03,1.862128e+03,1.287817e+02,9.760388e+02,1.114379e+04,3.256881e+01,1.412814e+03,2.114974e+03,1.107304e+01,3.260802e-01,7.182036e+04,3.822158e-04
2.041667e+01,4.183265e+01,3.190500e+01,1.481486e+04,1.109265e+03,1.863015e+03,1.293406e+02,9.799243e+02,1.114388e+04,3.257206e+01,1.412810e+03,2.114982e+03,1.106431e+01,3.260880e-01,7.176231e+04,3.822169e-04
2.050000e+01,4.183995e+01,3.190812e+01,1.481305e+04,1.113709e+03,1.863901e+03,1.298998e+02,9.838091e+02,1.114397e+04,3.257531e+01,1.412806e+03,2.114990e+03,1.105559e+01,3.260957e-01,7.170432e+04,3.822180e-04
2.058333e+01,4.184724e+01,3.191124e+01,1.481124e+04,1.118152e+03,1.864787e+03,1.304592e+02,9.876930e+02,1.114406e+04,3.257855e+01,1.412802e+03,2.114999e+03,1.104688e+01,3.261035e-01,7.164640e+04,3.822190e-04
2.066667e+01,4.185453e+01,3.191436e+01,1.480943e+04,1.122595e+03,1.865673e+03,1.310189e+02,9.915761e+02,1.114414e+04,3.258180e+01,1.412799e+03,2.115007e+03,1.103818e+01,3.261113e-01,7.158854e+04,3.822201e-04
2.075000e+01,4.186182e+01,3.191747e+01,1.480762e+04,1.127037e+03,1.866559e+03,1.315789e+02,9.954584e+02,1.114423e+04,3.258504e+01,1.412795e+03,2.115015e+03,1.102949e+01,3.261190e-01,7.153075e+04,3.822212e-04
2.083333e+01,4.186911e+01,3.192058e+01,1.480580e+04,1.131479e+03,1.867445e+03,1.321391e+02,9.993400e+02,1.114432e+04,3.258829e+01,1.412791e+03,2.115023e+03,1.102081e+01,3.261267e-01,7.147303e+04,3.822222e-04
2.091667e+01,4.187640e+01,3.192369e+01,1.480399e+04,1.135920e+03,1.868330e+03,1.326996e+02,1.003221e+03,1.114441e+04,3.259153e+01,1.412787e+03,2.115031e+03,1.101214e+01,3.261345e-01,7.141537e+04,3.822233e-04
2.100000e+01,4.188368e+01,3.192680e+01,1.480217e+04,1.140361e+03,1.869215e+03,1.332604e+02,1.007101e+03,1.114450e+04,3.259477e+01,1.412783e+03,2.115040e+03,1.100348e+01,3.261422e-01,7.135778e+04,3.822244e-04
2.108333e+01,4.189097e+01,3.192991e+01,1.480036e+04,1.144801e+03,1.870100e+03,1.338214e+02,1.010980e+03,1.114459e+04,3.259801e+01,1.412779e+03,2.115048e+03,1.099482e+01,3.261500e-01,7.130026e+04,3.822254e-04
2.116667e+01,4.189825e+01,3.193302e+01,1.479854e+04,1.149241e+03,1.870985e+03,1.343827e+02,1.014858e+03,1.114467e+04,3.260125e+01,1.412775e+03,2.115056e+03,1.098618e+01,3.261577e-01,7.124280e+04,3.822265e-04
2.125000e+01,4.190553e+01,3.193613e+01,1.479673e+04,1.153680e+03,1.871870e+03,1.349443e+02,1.018735e+03,1.114476e+04,3.260449e+01,1.412771e+03,2.115064e+03,1.097755e+01,3.261654e-01,7.118541e+04,3.822275e-04
2.133333e+01,4.191281e+01,3.193923e+01,1.479491e+04,1.158118e+03,1.872754e+03,1.355061e+02,1.022612e+03,1.114485e+04,3.260772e+01,1.412767e+03,2.115072e+03,1.096893e+01,3.261732e-01,7.112808e+04,3.822286e-04
2.141667e+01,4.192009e+01,3.194234e+01,1.479310e+04,1.162556e+03,1.873639e+03,1.360682e+02,1.026488e+03,1.114494e+04,3.261096e+01,1.412763e+03,2.115080e+03,1.096031e+01,3.261809e-01,7.107082e+04,3.822297e-04
2.150000e+01,4.192736e+01,3.194544e+01,1.479128e+04,1.166993e+03,1.874523e+03,1.366305e+02,1.030363e+03,1.114503e+04,3.261419e+01,1.412759e+03,2.115089e+03,1.095171e+01,3.261886e-01,7.101363e+04,3.822307e-04
2.158333e+01,4.193464e+01,3.194854e+01,1.478946e+04,1.171430e+03,1.875407e+03,1.371932e+02,1.034237e+03,1.114512e+04,3.261742e+01,1.412755e+03,2.115097e+03,1.094312e+01,3.261964e-01,7.095650e+04,3.822318e-04
2.166667e+01,4.194191e+01,3.195164e+01,1.478764e+04,1.175867e+03,1.876290e+03,1.377560e+02,1.038110e+03,1.114520e+04,3.262065e+01,1.412751e+03,2.115105e+03,1.093453e+01,3.262041e-01,7.089943e+04,3.822329e-04
2.175000e+01,4.194918e+01,3.195474e+01,1.478582e+04,1.180302e+03,1.877174e+03,1.383192e+02,1.041983e+03,1.114529e+04,3.262388e+01,1.412747e+03,2.115113e+03,1.092596e+01,3.262118e-01,7.084244e+04,3.822339e-04
2.183333e+01,4.195645e+01,3.195784e+01,1.478400e+04,1.184737e+03,1.878057e+03,1.388826e+02,1.045855e+03,1.114538e+04,3.262711e+01,1.412744e+03,2.115121e+03,1.091739e+01,3.262195e-01,7.078550e+04,3.822350e-04
2.191667e+01,4.196372e+01,3.196093e+01,1.478218e+04,1.189172e+03,1.878941e+03,1.394463e+02,1.049726e+03,1.114547e+04,3.263034e+01,1.412740e+03,2.115129e+03,1.090884e+01,3.262272e-01,7.072864e+04,3.822360e-04
2.200000e+01,4.197099e+01,3.196403e+01,1.478036e+04,1.193606e+03,1.879824e+03,1.400102e+02,1.053596e+03,1.114556e+04,3.263356e+01,1.412736e+03,2.115138e+03,1.090029e+01,3.262350e-01,7.067183e+04,3.822371e-04
2.208333e+01,4.197825e+01,3.196712e+01,1.477854e+04,1.198040e+03,1.880706e+03,1.405745e+02,1.057465e+03,1.114564e+04,3.263678e+01,1.412732e+03,2.115146e+03,1.089176e+01,3.262427e-01,7.061510e+04,3.822382e-04
2.216667e+01,4.198552e+01,3.197021e+01,1.477672e+04,1.202473e+03,1.881589e+03,1.411389e+02,1.061334e+03,1.114573e+04,3.264001e+01,1.412728e+03,2.115154e+03,1.088323e+01,3.262504e-01,7.055842e+04,3.822392e-04
2.225000e+01,4.199278e+01,3.197330e+01,1.477490e+04,1.206905e+03,1.882471e+03,1.417037e+02,1.065202e+03,1.114582e+04,3.264323e+01,1.412724e+03,2.115162e+03,1.087472e+01,3.262581e-01,7.050182e+04,3.822403e-04
2.233333e+01,4.200004e+01,3.197639e+01,1.477308e+04,1.211337e+03,1.883354e+03,1.422687e+02,1.069069e+03,1.114591e+04,3.264645e+01,1.412720e+03,2.115170e+03,1.086621e+01,3.262658e-01,7.044527e+04,3.822414e-04
2.241667e+01,4.200730e+01,3.197948e+01,1.477125e+04,1.215769e+03,1.884236e+03,1.428339e+02,1.072935e+03,1.114600e+04,3.264967e+01,1.412716e+03,2.115178e+03,1.085771e+01,3.262735e-01,7.038880e+04,3.822424e-04
2.250000e+01,4.201456e+01,3.198257e+01,1.476943e+04,1.220199e+03,1.885118e+03,1.433995e+02,1.076800e+03,1.114608e+04,3.265288e+01,1.412712e+03,2.115186e+03,1.084923e+01,3.262812e-01,7.033238e+04,3.822435e-04
2.258333e+01,4.202182e+01,3.198565e+01,1.476760e+04,1.224630e+03,1.885999e+03,1.439653e+02,1.080664e+03,1.114617e+04,3.265610e+01,1.412708e+03,2.115195e+03,1.084075e+01,3.262889e-01,7.027604e+04,3.822445e-04
2.266667e+01,4.202907e+01,3.198874e+01,1.476578e+04,1.229059e+03,1.886881e+03,1.445313e+02,1.084528e+03,1.114626e+04,3.265931e+01,1.412704e+03,2.115203e+03,1.083228e+01,3.262966e-01,7.021975e+04,3.822456e-04
2.275000e+01,4.203632e+01,3.199182e+01,1.476395e+04,1.233489e+03,1.887762e+03,1.450977e+02,1.088391e+03,1.114635e+04,3.266253e+01,1.412700e+03,2.115211e+03,1.082382e+01,3.263043e-01,7.016353e+04,3.822467e-04
2.283333e+01,4.204358e+01,3.199490e+01,1.476213e+04,1.237917e+03,1.888643e+03,1.456643e+02,1.092253e+03,1.114644e+04,3.266574e+01,1.412696e+03,2.115219e+03,1.081537e+01,3.263120e-01,7.010738e+04,3.822477e-04
2.291667e+01,4.205083e+01,3.199798e+01,1.476030e+04,1.242345e+03,1.889524e+03,1.462311e+02,1.096114e+03,1.114652e+04,3.266895e+01,1.412693e+03,2.115227e+03,1.080693e+01,3.263197e-01,7.005129e+04,3.822488e-04
2.300000e+01,4.205807e+01,3.200106e+01,1.475847e+04,1.246773e+03,1.890405e+03,1.467982e+02,1.099975e+03,1.114661e+04,3.267216e+01,1.412689e+03,2.115235e+03,1.079850e+01,3.263274e-01,6.999526e+04,3.822498e-04
2.308333e+01,4.206532e+01,3.200414e+01,1.475665e+04,1.251200e+03,1.891286e+03,1.473656e+02,1.103834e+03,1.114670e+04,3.267537e+01,1.412685e+03,2.115243e+03,1.079008e+01,3.263351e-01,6.993930e+04,3.822509e-04
2.316667e+01,4.207257e+01,3.200722e+01,1.475482e+04,1.255626e+03,1.892166e+03,1.479333e+02,1.107693e+03,1.114679e+04,3.267857e+01,1.412681e+03,2.115251e+03,1.078167e+01,3.263427e-01,6.988340e+04,3.822520e-04
2.325000e+01,4.207981e+01,3.201029e+01,1.475299e+04,1.260052e+03,1.893046e+03,1.485012e+02,1.111551e+03,1.114688e+04,3.268178e+01,1.412677e+03,2.115259e+03,1.077327e+01,3.263504e-01,6.982756e+04,3.822530e-04
2.333333e+01,4.208705e+01,3.201337e+01,1.475116e+04,1.264478e+03,1.893926e+03,1.490694e+02,1.115408e+03,1.114696e+04,3.268498e+01,1.412673e+03,2.115268e+03,1.076487e+01,3.263581e-01,6.977179e+04,3.822541e-04
2.341667e+01,4.209430e+01,3.201644e+01,1.474933e+04,1.268902e+03,1.894806e+03,1.496378e+02,1.119265e+03,1.114705e+04,3.268818e+01,1.412669e+03,2.115276e+03,1.075649e+01,3.263658e-01,6.971608e+04,3.822551e-04
2.350000e+01,4.210153e+01,3.201951e+01,1.474750e+04,1.273327e+03,1.895686e+03,1.502065e+02,1.123120e+03,1.114714e+04,3.269138e+01,1.412665e+03,2.115284e+03,1.074812e+01,3.263735e-01,6.966044e+04,3.822562e-04
2.358333e+01,4.210877e+01,3.202258e+01,1.474567e+04,1.277750e+03,1.896565e+03,1.507755e+02,1.126975e+03,1.114723e+04,3.269458e+01,1.412661e+03,2.115292e+03,1.073975e+01,3.263811e-01,6.960486e+04,3.822572e-04
2.366667e+01,4.211601e+01,3.202565e+01,1.474384e+04,1.282173e+03,1.897444e+03,1.513447e+02,1.130829e+03,1.114731e+04,3.269778e+01,1.412657e+03,2.115300e+03,1.073140e+01,3.263888e-01,6.954934e+04,3.822583e-04
2.375000e+01,4.212324e+01,3.202872e+01,1.474201e+04,1.286596e+03,1.898324e+03,1.519142e+02,1.134682e+03,1.114740e+04,3.270098e+01,1.412653e+03,2.115308e+03,1.072305e+01,3.263965e-01,6.949389e+04,3.822594e-04
2.383333e+01,4.213048e+01,3.203179e+01,1.474017e+04,1.291018e+03,1.899202e+03,1.524840e+02,1.138534e+03,1.114749e+04,3.270417e+01,1.412650e+03,2.115316e+03,1.071472e+01,3.264041e-01,6.943850e+04,3.822604e-04
2.391667e+01,4.213771e+01,3.203485e+01,1.473834e+04,1.295440e+03,1.900081e+03,1.530540e+02,1.142386e+03,1.114758e+04,3.270737e+01,1.412646e+03,2.115324e+03,1.070639e+01,3.264118e-01,6.938317e+04,3.822615e-04
2.400000e+01,4.214494e+01,3.203791e+01,1.473651e+04,1.299861e+03,1.900960e+03,1.536243e+02,1.146236e+03,1.114766e+04,3.271056e+01,1.412642e+03,2.115332e+03,1.069807e+01,3.264195e-01,6.932791e+04,3.822625e-04
2.408333e+01,4.215217e+01,3.204098e+01,1.473467e+04,1.304281e+03,1.901838e+03,1.541948e+02,1.150086e+03,1.114775e+04,3.271375e+01,1.412638e+03,2.115341e+03,1.068976e+01,3.264271e-01,6.927271e+04,3.822636e-04
2.416667e+01,4.215940e+01,3.204404e+01,1.473284e+04,1.308701e+03,1.902716e+03,1.547657e+02,1.153935e+03,1.114784e+04,3.271694e+01,1.412634e+03,2.115349e+03,1.068146e+01,3.264348e-01,6.921757e+04,3.822646e-04
2.425000e+01,4.216662e+01,3.204710e+01,1.473100e+04,1.313120e+03,1.903594e+03,1.553367e+02,1.157783e+03,1.114793e+04,3.272013e+01,1.412630e+03,2.115357e+03,1.067318e+01,3.264424e-01,6.916249e+04,3.822657e-04
2.433333e+01,4.217385e+01,3.205016e+01,1.472917e+04,1.317539e+03,1.904472e+03,1.559081e+02,1.161631e+03,1.114801e+04,3.272332e+01,1.412626e+03,2.115365e+03,1.066489e+01,3.264501e-01,6.910748e+04,3.822668e-04
2.441667e+01,4.218107e+01,3.205321e+01,1.472733e+04,1.321957e+03,1.905350e+03,1.564797e+02,1.165477e+03,1.114810e+04,3.272651e+01,1.412622e+03,2.115373e+03,1.065662e+01,3.264578e-01,6.905253e+04,3.822678e-04
2.450000e+01,4.218829e+01,3.205627e+01,1.472549e+04,1.326375e+03,1.906227e+03,1.570516e+02,1.169323e+03,1.114819e+04,3.272969e+01,1.412618e+03,2.115381e+03,1.064836e+01,3.264654e-01,6.899764e+04,3.822689e-04
2.458333e+01,4.219551e+01,3.205933e+01,1.472366e+04,1.330792e+03,1.907104e+03,1.576237e+02,1.173168e+03,1.114828e+04,3.273288e+01,1.412614e+03,2.115389e+03,1.064011e+01,3.264730e-01,6.894282e+04,3.822699e-04
2.466667e+01,4.220273e+01,3.206238e+01,1.472182e+04,1.335208e+03,1.907981e+03,1.581961e+02,1.177012e+03,1.114836e+04,3.273606e+01,1.412611e+03,2.115397e+03,1.063187e+01,3.264807e-01,6.888805e+04,3.822710e-04
2.475000e+01,4.220994e+01,3.206543e+01,1.471998e+04,1.339624e+03,1.908858e+03,1.587687e+02,1.180856e+03,1.114845e+04,3.273924e+01,1.412607e+03,2.115405e+03,1.062363e+01,3.264883e-01,6.883335e+04,3.822720e-04
2.483333e+01,4.221716e+01,3.206848e+01,1.471814e+04,1.344040e+03,1.909735e+03,1.593417e+02,1.184698e+03,1.114854e+04,3.274242e+01,1.412603e+03,2.115413e+03,1.061541e+01,3.264960e-01,6.877872e+04,3.822731e-04
2.491667e+01,4.222437e+01,3.207153e+01,1.471630e+04,1.348455e+03,1.910611e+03,1.599148e+02,1.188540e+03,1.114863e+04,3.274560e+01,1.412599e+03,2.115421e+03,1.060719e+01,3.265036e-01,6.872414e+04,3.822741e-04
2.500000e+01,4.223158e+01,3.207458e+01,1.471446e+04,1.352869e+03,1.911487e+03,1.604883e+02,1.192381e+03,1.114871e+04,3.274877e+01,1.412595e+03,2.115429e+03,1.059899e+01,3.265113e-01,6.866963e+04,3.822752e-04
2.508333e+01,4.223879e+01,3.207763e+01,1.471262e+04,1.357283e+03,1.912364e+03,1.610620e+02,1.196221e+03,1.114880e+04,3.275195e+01,1.412591e+03,2.115437e+03,1.059079e+01,3.265189e-01,6.861518e+04,3.822762e-04
2.516667e+01,4.224600e+01,3.208067e+01,1.471078e+04,1.361696e+03,1.913240e+03,1.616360e+02,1.200060e+03,1.114889e+04,3.275512e+01,1.412587e+03,2.115446e+03,1.058260e+01,3.265265e-01,6.856079e+04,3.822773e-04
2.525000e+01,4.225321e+01,3.208372e+01,1.470894e+04,1.366109e+03,1.914115e+03,1.622102e+02,1.203899e+03,1.114898e+04,3.275830e+01,1.412583e+03,2.115454e+03,1.057442e+01,3.265342e-01,6.850646e+04,3.822783e-04
2.533333e+01,4.226042e+01,3.208676e+01,1.470710e+04,1.370521e+03,1.914991e+03,1.627847e+02,1.207736e+03,1.114906e+04,3.276147e+01,1.412579e+03,2.115462e+03,1.056625e+01,3.265418e-01,6.845219e+04,3.822794e-04
2.541667e+01,4.226762e+01,3.208980e+01,1.470526e+04,1.374932e+03,1.915866e+03,1.633595e+02,1.211573e+03,1.114915e+04,3.276464e+01,1.412575e+03,2.115470e+03,1.055809e+01,3.265494e-01,6.839799e+04,3.822805e-04
2.550000e+01,4.227482e+01,3.209284e+01,1.470342e+04,1.379343e+03,1.916741e+03,1.639345e+02,1.215409e+03,1.114924e+04,3.276781e+01,1.412572e+03,2.115478e+03,1.054994e+01,3.265570e-01,6.834384e+04,3.822815e-04
2.558333e+01,4.228202e+01,3.209588e+01,1.470157e+04,1.383754e+03,1.917616e+03,1.645098e+02,1.219244e+03,1.114932e+04,3.277098e+01,1.412568e+03,2.115486e+03,1.054180e+01,3.265647e-01,6.828976e+04,3.822826e-04
2.566667e+01,4.228922e+01,3.209892e+01,1.469973e+04,1.388164e+03,1.918491e+03,1.650853e+02,1.223079e+03,1.114941e+04,3.277414e+01,1.412564e+03,2.115494e+03,1.053366e+01,3.265723e-01,6.823574e+04,3.822836e-04
2.575000e+01,4.229642e+01,3.210196e+01,1.469788e+04,1.392573e+03,1.919366e+03,1.656611e+02,1.226912e+03,1.114950e+04,3.277731e+01,1.412560e+03,2.115502e+03,1.052554e+01,3.265799e-01,6.818178e+04,3.822847e-04
2.583333e+01,4.230362e+01,3.210499e+01,1.469604e+04,1.396982e+03,1.920240e+03,1.662372e+02,1.230745e+03,1.114959e+04,3.278047e+01,1.412556e+03,2.115510e+03,1.051742e+01,3.265875e-01,6.812789e+04,3.822857e-04
2.591667e+01,4.231081e+01,3.210803e+01,1.469419e+04,1.401390e+03,1.921114e+03,1.668135e+02,1.234577e+03,1.114967e+04,3.278363e+01,1.412552e+03,2.115518e+03,1.050932e+01,3.265951e-01,6.807405e+04,3.822868e-04
2.600000e+01,4.231801e+01,3.211106e+01,1.469235e+04,1.405798e+03,1.921988e+03,1.673901e+02,1.238408e+03,1.114976e+04,3.278679e+01,1.412548e+03,2.115526e+03,1.050122e+01,3.266027e-01,6.802028e+04,3.822878e-04
2.608333e+01,4.232520e+01,3.211409e+01,1.469050e+04,1.410205e+03,1.922862e+03,1.679670e+02,1.242238e+03,1.114985e+04,3.278995e+01,1.412544e+03,2.115534e+03,1.049313e+01,3.266104e-01,6.796656e+04,3.822889e-04
2.616667e+01,4.233239e+01,3.211712e+01,1.468865e+04,1.414612e+03,1.923736e+03,1.685441e+02,1.246068e+03,1.114993e+04,3.279311e+01,1.412541e+03,2.115542e+03,1.048505e+01,3.266180e-01,6.791291e+04,3.822899e-04
2.625000e+01,4.233958e+01,3.212015e+01,1.468681e+04,1.419018e+03,1.924609e+03,1.691215e+02,1.249896e+03,1.115002e+04,3.279627e+01,1.412537e+03,2.115550e+03,1.047698e+01,3.266256e-01,6.785932e+04,3.822910e-04
2.633333e+01,4.234676e+01,3.212318e+01,1.468496e+04,1.423423e+03,1.925483e+03,1.696991e+02,1.253724e+03,1.115011e+04,3.279942e+01,1.412533e+03,2.115558e+03,1.046892e+01,3.266332e-01,6.780578e+04,3.822920e-04
2.641667e+01,4.235395e+01,3.212620e+01,1.468311e+04,1.427828e+03,1.926356e+03,1.702770e+02,1.257551e+03,1.115020e+04,3.280258e+01,1.412529e+03,2.115566e+03,1.046087e+01,3.266408e-01,6.775231e+04,3.822931e-04
2.650000e+01,4.236113e+01,3.212923e+01,1.468126e+04,1.432233e+03,1.927229e+03,1.708552e+02,1.261377e+03,1.115028e+04,3.280573e+01,1.412525e+03,2.115574e+03,1.045283e+01,3.266484e-01,6.769890e+04,3.822941e-04
2.658333e+01,4.236832e+01,3.213225e+01,1.467941e+04,1.436636e+03,1.928101e+03,1.714336e+02,1.265203e+03,1.115037e+04,3.280888e+01,1.412521e+03,2.115582e+03,1.044479e+01,3.266560e-01,6.764555e+04,3.822952e-04
2.666667e+01,4.237550e+01,3.213527e+01,1.467756e+04,1.441040e+03,1.928974e+03,1.720123e+02,1.269027e+03,1.115046e+04,3.281203e+01,1.412517e+03,2.115590e+03,1.043677e+01,3.266636e-01,6.759226e+04,3.822962e-04
2.675000e+01,4.238268e+01,3.213829e+01,1.467571e+04,1.445442e+03,1.929846e+03,1.725913e+02,1.272851e+03,1.115054e+04,3.281518e+01,1.412513e+03,2.115598e+03,1.042875e+01,3.266711e-01,6.753903e+04,3.822973e-04
2.683333e+01,4.238986e+01,3.214131e+01,1.467386e+04,1.449845e+03,1.930719e+03,1.731705e+02,1.276674e+03,1.115063e+04,3.281833e+01,1.412509e+03,2.115606e+03,1.042075e+01,3.266787e-01,6.748587e+04,3.822983e-04
2.691667e+01,4.239703e+01,3.214433e+01,1.467201e+04,1.454246e+03,1.931591e+03,1.737500e+02,1.280496e+03,1.115072e+04,3.282148e+01,1.412506e+03,2.115614e+03,1.041275e+01,3.266863e-01,6.743276e+04,3.822994e-04
2.700000e+01,4.240421e+01,3.214735e+01,1.467016e+04,1.458647e+03,1.932462e+03,1.743297e+02,1.284317e+03,1.115080e+04,3.282462e+01,1.412502e+03,2.115622e+03,1.040476e+01,3.266939e-01,6.737971e+04,3.823004e-04
2.708333e+01,4.241138e+01,3.215037e+01,1.466830e+04,1.463048e+03,1.933334e+03,1.749097e+02,1.288138e+03,1.115089e+04,3.282776e+01,1.412498e+03,2.115630e+03,1.039678e+01,3.267015e-01,6.732672e+04,3.823015e-04
2.716667e+01,4.241855e+01,3.215338e+01,1.466645e+04,1.467448e+03,1.934205e+03,1.754900e+02,1.291958e+03,1.115098e+04,3.283091e+01,1.412494e+03,2.115638e+03,1.038881e+01,3.267091e-01,6.727379e+04,3.823025e-04
2.725000e+01,4.242572e+01,3.215639e+01,1.466460e+04,1.471847e+03,1.935077e+03,1.760705e+02,1.295777e+03,1.115106e+04,3.283405e+01,1.412490e+03,2.115646e+03,1.038084e+01,3.267167e-01,6.722092e+04,3.823036e-04
2.733333e+01,4.243289e+01,3.215941e+01,1.466274e+04,1.476246e+03,1.935948e+03,1.766513e+02,1.299595e+03,1.115115e+04,3.283719e+01,1.412486e+03,2.115654e+03,1.037289e+01,3.267242e-01,6.716811e+04,3.823046e-04
2.741667e+01,4.244006e+01,3.216242e+01,1.466089e+04,1.480644e+03,1.936819e+03,1.772323e+02,1.303412e+03,1.115124e+04,3.284033e+01,1.412482e+03,2.115662e+03,1.036494e+01,3.267318e-01,6.711537e+04,3.823057e-04
2.750000e+01,4.244722e+01,3.216543e+01,1.465903e+04,1.485042e+03,1.937689e+03,1.778136e+02,1.307228e+03,1.115132e+04,3.284346e+01,1.412478e+03,2.115670e+03,1.035701e+01,3.267394e-01,6.706268e+04,3.823067e-04
2.758333e+01,4.245439e+01,3.216843e+01,1.465718e+04,1.489439e+03,1.938560e+03,1.783952e+02,1.311044e+03,1.115141e+04,3.284660e+01,1.412475e+03,2.115678e+03,1.034908e+01,3.267470e-01,6.701005e+04,3.823078e-04
