t_h,T_glucosa_C,U_W_m2C,Q_W,Q_acum_MJ,Q_perd_W,Q_perd_acum_MJ,Q_neto_acum_MJ,h_i_W_m2C,h_o_W_m2C,rho_kg_m3,Cp_J_kgC,mu_Pa_s,k_W_mC,Pr,beta_1C
0.000000e+00,4.000000e+01,3.110245e+01,1.524020e+04,4.572060e+00,0.000000e+00,0.000000e+00,4.572060e+00,1.112157e+04,3.173622e+01,1.413800e+03,2.112909e+03,1.353433e+01,3.241229e-01,8.822828e+04,3.819494e-04
8.333333e-02,4.009010e+01,3.114276e+01,1.522067e+04,9.138261e+00,0.000000e+00,0.000000e+00,9.138261e+00,1.112267e+04,3.177817e+01,1.413751e+03,2.113011e+03,1.339875e+01,3.242203e-01,8.732243e+04,3.819625e-04
1.666667e-01,4.018009e+01,3.118293e+01,1.520102e+04,1.369857e+01,0.000000e+00,0.000000e+00,1.369857e+01,1.112377e+04,3.181999e+01,1.413703e+03,2.113114e+03,1.326492e+01,3.243175e-01,8.642852e+04,3.819756e-04
2.500000e-01,4.026996e+01,3.122297e+01,1.518125e+04,1.825294e+01,0.000000e+00,0.000000e+00,1.825294e+01,1.112486e+04,3.186167e+01,1.413654e+03,2.113216e+03,1.313282e+01,3.244145e-01,8.554638e+04,3.819887e-04
3.333333e-01,4.035971e+01,3.126286e+01,1.516137e+04,2.280135e+01,0.000000e+00,0.000000e+00,2.280135e+01,1.112596e+04,3.190321e+01,1.413606e+03,2.113318e+03,1.300243e+01,3.245113e-01,8.467583e+04,3.820018e-04
4.166667e-01,4.044934e+01,3.130262e+01,1.514137e+04,2.734376e+01,0.000000e+00,0.000000e+00,2.734376e+01,1.112705e+04,3.194461e+01,1.413557e+03,2.113420e+03,1.287371e+01,3.246079e-01,8.381670e+04,3.820149e-04
5.000000e-01,4.053885e+01,3.134225e+01,1.512126e+04,3.188014e+01,0.000000e+00,0.000000e+00,3.188014e+01,1.112815e+04,3.198587e+01,1.413509e+03,2.113522e+03,1.274665e+01,3.247042e-01,8.296882e+04,3.820280e-04
5.833333e-01,4.062824e+01,3.138173e+01,1.510104e+04,3.641045e+01,0.000000e+00,0.000000e+00,3.641045e+01,1.112923e+04,3.202698e+01,1.413461e+03,2.113623e+03,1.262122e+01,3.248004e-01,8.213202e+04,3.820410e-04
6.666667e-01,4.071750e+01,3.142107e+01,1.508070e+04,4.093466e+01,0.000000e+00,0.000000e+00,4.093466e+01,1.113032e+04,3.206795e+01,1.413413e+03,2.113724e+03,1.249740e+01,3.248963e-01,8.130613e+04,3.820541e-04
7.500000e-01,4.080665e+01,3.146027e+01,1.506025e+04,4.545273e+01,0.000000e+00,0.000000e+00,4.545273e+01,1.113141e+04,3.210877e+01,1.413364e+03,2.113825e+03,1.237516e+01,3.249920e-01,8.049099e+04,3.820671e-04
8.333333e-01,4.089567e+01,3.149933e+01,1.503969e+04,4.996464e+01,0.000000e+00,0.000000e+00,4.996464e+01,1.113249e+04,3.214945e+01,1.413316e+03,2.113926e+03,1.225448e+01,3.250876e-01,7.968645e+04,3.820801e-04
9.166667e-01,4.098458e+01,3.153825e+01,1.501902e+04,5.447035e+01,0.000000e+00,0.000000e+00,5.447035e+01,1.113358e+04,3.218999e+01,1.413268e+03,2.114027e+03,1.213534e+01,3.251829e-01,7.889234e+04,3.820930e-04
1.000000e+00,4.107335e+01,3.157703e+01,1.499824e+04,5.896982e+01,0.000000e+00,0.000000e+00,5.896982e+01,1.113466e+04,3.223038e+01,1.413220e+03,2.114127e+03,1.201771e+01,3.252780e-01,7.810851e+04,3.821060e-04
1.083333e+00,4.116201e+01,3.161567e+01,1.497735e+04,6.346302e+01,0.000000e+00,0.000000e+00,6.346302e+01,1.113573e+04,3.227062e+01,1.413173e+03,2.114227e+03,1.190158e+01,3.253728e-01,7.733481e+04,3.821190e-04
1.166667e+00,4.125053e+01,3.165416e+01,1.495635e+04,6.794993e+01,0.000000e+00,0.000000e+00,6.794993e+01,1.113681e+04,3.231071e+01,1.413125e+03,2.114327e+03,1.178692e+01,3.254675e-01,7.657109e+04,3.821319e-04
1.250000e+00,4.133894e+01,3.169251e+01,1.493525e+04,7.243051e+01,0.000000e+00,0.000000e+00,7.243051e+01,1.113788e+04,3.235066e+01,1.413077e+03,2.114427e+03,1.167370e+01,3.255619e-01,7.581719e+04,3.821448e-04
1.333333e+00,4.142721e+01,3.173071e+01,1.491404e+04,7.690472e+01,0.000000e+00,0.000000e+00,7.690472e+01,1.113896e+04,3.239046e+01,1.413029e+03,2.114526e+03,1.156192e+01,3.256562e-01,7.507299e+04,3.821577e-04
1.416667e+00,4.151536e+01,3.176877e+01,1.489272e+04,8.137253e+01,0.000000e+00,0.000000e+00,8.137253e+01,1.114003e+04,3.243011e+01,1.412982e+03,2.114626e+03,1.145154e+01,3.257502e-01,7.433832e+04,3.821706e-04
1.500000e+00,4.160338e+01,3.180668e+01,1.487130e+04,8.583392e+01,0.000000e+00,0.000000e+00,8.583392e+01,1.114110e+04,3.246961e+01,1.412934e+03,2.114725e+03,1.134255e+01,3.258440e-01,7.361306e+04,3.821834e-04
1.583333e+00,4.169127e+01,3.184445e+01,1.484977e+04,9.028885e+01,0.000000e+00,0.000000e+00,9.028885e+01,1.114216e+04,3.250896e+01,1.412887e+03,2.114823e+03,1.123493e+01,3.259376e-01,7.289706e+04,3.821962e-04
1.666667e+00,4.177904e+01,3.188207e+01,1.482814e+04,9.473730e+01,0.000000e+00,0.000000e+00,9.473730e+01,1.114323e+04,3.254816e+01,1.412839e+03,2.114922e+03,1.112866e+01,3.260310e-01,7.219020e+04,3.822091e-04
1.750000e+00,4.186667e+01,3.191954e+01,1.480641e+04,9.917922e+01,0.000000e+00,0.000000e+00,9.917922e+01,1.114429e+04,3.258720e+01,1.412792e+03,2.115020e+03,1.102371e+01,3.261242e-01,7.149232e+04,3.822219e-04
1.833333e+00,4.195418e+01,3.195687e+01,1.478457e+04,1.036146e+02,0.000000e+00,0.000000e+00,1.036146e+02,1.114535e+04,3.262610e+01,1.412745e+03,2.115119e+03,1.092007e+01,3.262171e-01,7.080332e+04,3.822347e-04
1.916667e+00,4.204155e+01,3.199404e+01,1.476264e+04,1.080434e+02,0.000000e+00,0.000000e+00,1.080434e+02,1.114641e+04,3.266484e+01,1.412698e+03,2.115217e+03,1.081773e+01,3.263098e-01,7.012304e+04,3.822474e-04
2.000000e+00,4.212880e+01,3.203107e+01,1.474060e+04,1.124656e+02,0.000000e+00,0.000000e+00,1.124656e+02,1.114747e+04,3.270343e+01,1.412650e+03,2.115314e+03,1.071665e+01,3.264024e-01,6.945138e+04,3.822602e-04
2.083333e+00,4.221591e+01,3.206795e+01,1.471846e+04,1.168811e+02,0.000000e+00,0.000000e+00,1.168811e+02,1.114852e+04,3.274187e+01,1.412603e+03,2.115412e+03,1.061683e+01,3.264947e-01,6.878820e+04,3.822729e-04
2.166667e+00,4.230289e+01,3.210468e+01,1.469623e+04,1.212900e+02,0.000000e+00,0.000000e+00,1.212900e+02,1.114958e+04,3.278015e+01,1.412556e+03,2.115509e+03,1.051825e+01,3.265867e-01,6.813337e+04,3.822856e-04
2.250000e+00,4.238973e+01,3.214126e+01,1.467389e+04,1.256921e+02,0.000000e+00,0.000000e+00,1.256921e+02,1.115063e+04,3.281828e+01,1.412510e+03,2.115606e+03,1.042089e+01,3.266786e-01,6.748679e+04,3.822983e-04
2.333333e+00,4.247644e+01,3.217769e+01,1.465146e+04,1.300876e+02,0.000000e+00,0.000000e+00,1.300876e+02,1.115168e+04,3.285625e+01,1.412463e+03,2.115703e+03,1.032472e+01,3.267703e-01,6.684832e+04,3.823110e-04
2.416667e+00,4.256302e+01,3.221397e+01,1.462893e+04,1.344763e+02,0.000000e+00,0.000000e+00,1.344763e+02,1.115272e+04,3.289406e+01,1.412416e+03,2.115800e+03,1.022974e+01,3.268617e-01,6.621786e+04,3.823236e-04
2.500000e+00,4.264947e+01,3.225009e+01,1.460631e+04,1.388581e+02,0.000000e+00,0.000000e+00,1.388581e+02,1.115377e+04,3.293172e+01,1.412369e+03,2.115896e+03,1.013593e+01,3.269529e-01,6.559528e+04,3.823363e-04
2.583333e+00,4.273578e+01,3.228607e+01,1.458359e+04,1.432332e+02,0.000000e+00,0.000000e+00,1.432332e+02,1.115481e+04,3.296922e+01,1.412323e+03,2.115992e+03,1.004326e+01,3.270439e-01,6.498048e+04,3.823489e-04
2.666667e+00,4.282195e+01,3.232189e+01,1.456078e+04,1.476015e+02,0.000000e+00,0.000000e+00,1.476015e+02,1.115585e+04,3.300657e+01,1.412276e+03,2.116088e+03,9.951735e+00,3.271347e-01,6.437333e+04,3.823615e-04
2.750000e+00,4.290799e+01,3.235756e+01,1.453787e+04,1.519628e+02,0.000000e+00,0.000000e+00,1.519628e+02,1.115689e+04,3.304376e+01,1.412230e+03,2.116184e+03,9.861324e+00,3.272252e-01,6.377374e+04,3.823741e-04
2.833333e+00,4.299389e+01,3.239307e+01,1.451487e+04,1.563173e+02,0.000000e+00,0.000000e+00,1.563173e+02,1.115793e+04,3.308079e+01,1.412183e+03,2.116280e+03,9.772016e+00,3.273156e-01,6.318159e+04,3.823866e-04
2.916667e+00,4.307965e+01,3.242844e+01,1.449178e+04,1.606648e+02,0.000000e+00,0.000000e+00,1.606648e+02,1.115896e+04,3.311766e+01,1.412137e+03,2.116375e+03,9.683795e+00,3.274057e-01,6.259677e+04,3.823992e-04
3.000000e+00,4.316527e+01,3.246364e+01,1.446860e+04,1.650054e+02,0.000000e+00,0.000000e+00,1.650054e+02,1.116000e+04,3.315437e+01,1.412091e+03,2.116470e+03,9.596646e+00,3.274956e-01,6.201919e+04,3.824117e-04
3.083333e+00,4.325076e+01,3.249869e+01,1.444532e+04,1.693390e+02,0.000000e+00,0.000000e+00,1.693390e+02,1.116103e+04,3.319092e+01,1.412045e+03,2.116565e+03,9.510553e+00,3.275853e-01,6.144873e+04,3.824242e-04
3.166667e+00,4.333611e+01,3.253359e+01,1.442196e+04,1.736656e+02,0.000000e+00,0.000000e+00,1.736656e+02,1.116206e+04,3.322731e+01,1.411999e+03,2.116659e+03,9.425502e+00,3.276748e-01,6.088530e+04,3.824367e-04
3.250000e+00,4.342132e+01,3.256833e+01,1.439851e+04,1.779851e+02,0.000000e+00,0.000000e+00,1.779851e+02,1.116308e+04,3.326354e+01,1.411952e+03,2.116754e+03,9.341479e+00,3.277640e-01,6.032880e+04,3.824491e-04
3.333333e+00,4.350638e+01,3.260292e+01,1.437497e+04,1.822976e+02,0.000000e+00,0.000000e+00,1.822976e+02,1.116411e+04,3.329961e+01,1.411907e+03,2.116848e+03,9.258468e+00,3.278531e-01,5.977912e+04,3.824616e-04
3.416667e+00,4.359131e+01,3.263735e+01,1.435135e+04,1.866030e+02,0.000000e+00,0.000000e+00,1.866030e+02,1.116513e+04,3.333552e+01,1.411861e+03,2.116942e+03,9.176455e+00,3.279419e-01,5.923618e+04,3.824740e-04
3.500000e+00,4.367610e+01,3.267162e+01,1.432764e+04,1.909013e+02,0.000000e+00,0.000000e+00,1.909013e+02,1.116615e+04,3.337127e+01,1.411815e+03,2.117036e+03,9.095428e+00,3.280304e-01,5.869987e+04,3.824864e-04
3.583333e+00,4.376074e+01,3.270574e+01,1.430384e+04,1.951925e+02,0.000000e+00,0.000000e+00,1.951925e+02,1.116717e+04,3.340685e+01,1.411769e+03,2.117129e+03,9.015372e+00,3.281188e-01,5.817010e+04,3.824988e-04
3.666667e+00,4.384525e+01,3.273969e+01,1.427996e+04,1.994765e+02,0.000000e+00,0.000000e+00,1.994765e+02,1.116819e+04,3.344227e+01,1.411724e+03,2.117222e+03,8.936273e+00,3.282070e-01,5.764679e+04,3.825111e-04
3.750000e+00,4.392961e+01,3.277349e+01,1.425599e+04,2.037533e+02,0.000000e+00,0.000000e+00,2.037533e+02,1.116920e+04,3.347753e+01,1.411678e+03,2.117315e+03,8.858118e+00,3.282949e-01,5.712983e+04,3.825235e-04
3.833333e+00,4.401383e+01,3.280713e+01,1.423195e+04,2.080228e+02,0.000000e+00,0.000000e+00,2.080228e+02,1.117022e+04,3.351262e+01,1.411633e+03,2.117408e+03,8.780895e+00,3.283826e-01,5.661914e+04,3.825358e-04
3.916667e+00,4.409790e+01,3.284062e+01,1.420782e+04,2.122852e+02,0.000000e+00,0.000000e+00,2.122852e+02,1.117123e+04,3.354755e+01,1.411587e+03,2.117501e+03,8.704590e+00,3.284701e-01,5.611463e+04,3.825481e-04
4.000000e+00,4.418183e+01,3.287394e+01,1.418360e+04,2.165403e+02,0.000000e+00,0.000000e+00,2.165403e+02,1.117223e+04,3.358232e+01,1.411542e+03,2.117593e+03,8.629191e+00,3.285574e-01,5.561622e+04,3.825604e-04
4.083333e+00,4.426562e+01,3.290711e+01,1.415931e+04,2.207881e+02,0.000000e+00,0.000000e+00,2.207881e+02,1.117324e+04,3.361692e+01,1.411497e+03,2.117685e+03,8.554685e+00,3.286444e-01,5.512381e+04,3.825727e-04
4.166667e+00,4.434926e+01,3.294011e+01,1.413494e+04,2.250285e+02,0.000000e+00,0.000000e+00,2.250285e+02,1.117424e+04,3.365135e+01,1.411451e+03,2.117777e+03,8.481060e+00,3.287312e-01,5.463733e+04,3.825849e-04
4.250000e+00,4.443276e+01,3.297295e+01,1.411049e+04,2.292617e+02,0.000000e+00,0.000000e+00,2.292617e+02,1.117525e+04,3.368562e+01,1.411406e+03,2.117869e+03,8.408304e+00,3.288178e-01,5.415669e+04,3.825971e-04
4.333333e+00,4.451611e+01,3.300564e+01,1.408596e+04,2.334875e+02,0.000000e+00,0.000000e+00,2.334875e+02,1.117625e+04,3.371973e+01,1.411361e+03,2.117960e+03,8.336404e+00,3.289042e-01,5.368181e+04,3.826093e-04
4.416667e+00,4.459931e+01,3.303816e+01,1.406136e+04,2.377059e+02,0.000000e+00,0.000000e+00,2.377059e+02,1.117724e+04,3.375367e+01,1.411316e+03,2.118052e+03,8.265350e+00,3.289904e-01,5.321262e+04,3.826215e-04
4.500000e+00,4.468237e+01,3.307053e+01,1.403668e+04,2.419169e+02,0.000000e+00,0.000000e+00,2.419169e+02,1.117824e+04,3.378744e+01,1.411272e+03,2.118143e+03,8.195129e+00,3.290763e-01,5.274902e+04,3.826337e-04
4.583333e+00,4.476528e+01,3.310273e+01,1.401192e+04,2.461205e+02,0.000000e+00,0.000000e+00,2.461205e+02,1.117923e+04,3.382104e+01,1.411227e+03,2.118234e+03,8.125731e+00,3.291620e-01,5.229095e+04,3.826458e-04
4.666667e+00,4.484804e+01,3.313477e+01,1.398709e+04,2.503166e+02,0.000000e+00,0.000000e+00,2.503166e+02,1.118023e+04,3.385448e+01,1.411182e+03,2.118324e+03,8.057143e+00,3.292475e-01,5.183833e+04,3.826579e-04
4.750000e+00,4.493066e+01,3.316665e+01,1.396219e+04,2.545053e+02,0.000000e+00,0.000000e+00,2.545053e+02,1.118121e+04,3.388775e+01,1.411137e+03,2.118414e+03,7.989356e+00,3.293328e-01,5.139107e+04,3.826700e-04
4.833333e+00,4.501313e+01,3.319836e+01,1.393721e+04,2.586864e+02,0.000000e+00,0.000000e+00,2.586864e+02,1.118220e+04,3.392085e+01,1.411093e+03,2.118505e+03,7.922357e+00,3.294178e-01,5.094912e+04,3.826821e-04
4.916667e+00,4.509545e+01,3.322991e+01,1.391216e+04,2.628601e+02,0.000000e+00,0.000000e+00,2.628601e+02,1.118319e+04,3.395378e+01,1.411048e+03,2.118594e+03,7.856137e+00,3.295027e-01,5.051239e+04,3.826942e-04
5.000000e+00,4.517761e+01,3.326131e+01,1.388704e+04,2.670262e+02,0.000000e+00,0.000000e+00,2.670262e+02,1.118417e+04,3.398655e+01,1.411004e+03,2.118684e+03,7.790685e+00,3.295873e-01,5.008081e+04,3.827062e-04
5.083333e+00,4.525963e+01,3.329253e+01,1.386185e+04,2.711847e+02,0.000000e+00,0.000000e+00,2.711847e+02,1.118515e+04,3.401914e+01,1.410960e+03,2.118773e+03,7.725990e+00,3.296717e-01,4.965432e+04,3.827182e-04
5.166667e+00,4.534150e+01,3.332360e+01,1.383659e+04,2.753357e+02,0.000000e+00,0.000000e+00,2.753357e+02,1.118613e+04,3.405157e+01,1.410916e+03,2.118863e+03,7.662042e+00,3.297558e-01,4.923284e+04,3.827302e-04
5.250000e+00,4.542322e+01,3.335450e+01,1.381126e+04,2.794791e+02,0.000000e+00,0.000000e+00,2.794791e+02,1.118711e+04,3.408383e+01,1.410871e+03,2.118952e+03,7.598831e+00,3.298398e-01,4.881630e+04,3.827422e-04
5.333333e+00,4.550479e+01,3.338524e+01,1.378586e+04,2.836148e+02,0.000000e+00,0.000000e+00,2.836148e+02,1.118808e+04,3.411592e+01,1.410827e+03,2.119040e+03,7.536348e+00,3.299235e-01,4.840463e+04,3.827541e-04
5.416667e+00,4.558621e+01,3.341581e+01,1.376040e+04,2.877430e+02,0.000000e+00,0.000000e+00,2.877430e+02,1.118905e+04,3.414783e+01,1.410783e+03,2.119129e+03,7.474582e+00,3.300070e-01,4.799778e+04,3.827660e-04
5.500000e+00,4.566747e+01,3.344622e+01,1.373487e+04,2.918634e+02,0.000000e+00,0.000000e+00,2.918634e+02,1.119002e+04,3.417958e+01,1.410740e+03,2.119217e+03,7.413524e+00,3.300903e-01,4.759567e+04,3.827780e-04
5.583333e+00,4.574859e+01,3.347646e+01,1.370927e+04,2.959762e+02,0.000000e+00,0.000000e+00,2.959762e+02,1.119099e+04,3.421116e+01,1.410696e+03,2.119305e+03,7.353164e+00,3.301733e-01,4.719824e+04,3.827898e-04
5.666667e+00,4.582955e+01,3.350654e+01,1.368361e+04,3.000813e+02,0.000000e+00,0.000000e+00,3.000813e+02,1.119196e+04,3.424256e+01,1.410652e+03,2.119393e+03,7.293494e+00,3.302562e-01,4.680543e+04,3.828017e-04
5.750000e+00,4.591036e+01,3.353646e+01,1.365789e+04,3.041787e+02,0.000000e+00,0.000000e+00,3.041787e+02,1.119292e+04,3.427380e+01,1.410608e+03,2.119481e+03,7.234503e+00,3.303388e-01,4.641716e+04,3.828135e-04
5.833333e+00,4.599101e+01,3.356621e+01,1.363210e+04,3.082683e+02,0.000000e+00,0.000000e+00,3.082683e+02,1.119388e+04,3.430486e+01,1.410565e+03,2.119568e+03,7.176182e+00,3.304211e-01,4.603339e+04,3.828254e-04
5.916667e+00,4.607151e+01,3.359579e+01,1.360626e+04,3.123502e+02,0.000000e+00,0.000000e+00,3.123502e+02,1.119484e+04,3.433575e+01,1.410521e+03,2.119655e+03,7.118524e+00,3.305033e-01,4.565405e+04,3.828372e-04
6.000000e+00,4.615186e+01,3.362521e+01,1.358035e+04,3.164243e+02,0.000000e+00,0.000000e+00,3.164243e+02,1.119580e+04,3.436648e+01,1.410478e+03,2.119742e+03,7.061518e+00,3.305853e-01,4.527908e+04,3.828489e-04
6.083333e+00,4.623206e+01,3.365446e+01,1.355438e+04,3.204906e+02,0.000000e+00,0.000000e+00,3.204906e+02,1.119676e+04,3.439702e+01,1.410435e+03,2.119829e+03,7.005157e+00,3.306670e-01,4.490843e+04,3.828607e-04
6.166667e+00,4.631210e+01,3.368355e+01,1.352835e+04,3.245491e+02,0.000000e+00,0.000000e+00,3.245491e+02,1.119771e+04,3.442740e+01,1.410391e+03,2.119915e+03,6.949432e+00,3.307485e-01,4.454202e+04,3.828724e-04
6.250000e+00,4.639198e+01,3.371247e+01,1.350226e+04,3.285998e+02,0.000000e+00,0.000000e+00,3.285998e+02,1.119866e+04,3.445761e+01,1.410348e+03,2.120001e+03,6.894334e+00,3.308298e-01,4.417982e+04,3.828841e-04
6.333333e+00,4.647171e+01,3.374123e+01,1.347611e+04,3.326426e+02,0.000000e+00,0.000000e+00,3.326426e+02,1.119961e+04,3.448764e+01,1.410305e+03,2.120087e+03,6.839855e+00,3.309108e-01,4.382175e+04,3.828958e-04
6.416667e+00,4.655128e+01,3.376982e+01,1.344991e+04,3.366776e+02,0.000000e+00,0.000000e+00,3.366776e+02,1.120056e+04,3.451750e+01,1.410262e+03,2.120173e+03,6.785987e+00,3.309916e-01,4.346777e+04,3.829075e-04
6.500000e+00,4.663070e+01,3.379824e+01,1.342365e+04,3.407047e+02,0.000000e+00,0.000000e+00,3.407047e+02,1.120150e+04,3.454718e+01,1.410219e+03,2.120259e+03,6.732722e+00,3.310722e-01,4.311782e+04,3.829191e-04
6.583333e+00,4.670996e+01,3.382649e+01,1.339734e+04,3.447239e+02,0.000000e+00,0.000000e+00,3.447239e+02,1.120244e+04,3.457670e+01,1.410177e+03,2.120344e+03,6.680052e+00,3.311526e-01,4.277184e+04,3.829308e-04
6.666667e+00,4.678907e+01,3.385458e+01,1.337097e+04,3.487352e+02,0.000000e+00,0.000000e+00,3.487352e+02,1.120338e+04,3.460604e+01,1.410134e+03,2.120429e+03,6.627969e+00,3.312328e-01,4.242979e+04,3.829424e-04
6.750000e+00,4.686802e+01,3.388250e+01,1.334455e+04,3.527385e+02,0.000000e+00,0.000000e+00,3.527385e+02,1.120432e+04,3.463520e+01,1.410091e+03,2.120514e+03,6.576466e+00,3.313127e-01,4.209161e+04,3.829539e-04
6.833333e+00,4.694681e+01,3.391026e+01,1.331807e+04,3.567339e+02,0.000000e+00,0.000000e+00,3.567339e+02,1.120526e+04,3.466419e+01,1.410049e+03,2.120599e+03,6.525534e+00,3.313925e-01,4.175725e+04,3.829655e-04
6.916667e+00,4.702544e+01,3.393784e+01,1.329155e+04,3.607214e+02,0.000000e+00,0.000000e+00,3.607214e+02,1.120619e+04,3.469301e+01,1.410006e+03,2.120683e+03,6.475167e+00,3.314720e-01,4.142666e+04,3.829770e-04
7.000000e+00,4.710392e+01,3.396526e+01,1.326497e+04,3.647009e+02,0.000000e+00,0.000000e+00,3.647009e+02,1.120712e+04,3.472166e+01,1.409964e+03,2.120767e+03,6.425357e+00,3.315513e-01,4.109979e+04,3.829885e-04
7.083333e+00,4.718224e+01,3.399252e+01,1.323834e+04,3.686724e+02,0.000000e+00,0.000000e+00,3.686724e+02,1.120805e+04,3.475013e+01,1.409922e+03,2.120851e+03,6.376097e+00,3.316303e-01,4.077659e+04,3.830000e-04
7.166667e+00,4.726040e+01,3.401960e+01,1.321166e+04,3.726359e+02,0.000000e+00,0.000000e+00,3.726359e+02,1.120898e+04,3.477843e+01,1.409879e+03,2.120935e+03,6.327379e+00,3.317091e-01,4.045701e+04,3.830115e-04
7.250000e+00,4.733840e+01,3.404652e+01,1.318494e+04,3.765914e+02,0.000000e+00,0.000000e+00,3.765914e+02,1.120991e+04,3.480655e+01,1.409837e+03,2.121018e+03,6.279197e+00,3.317878e-01,4.014100e+04,3.830229e-04
7.333333e+00,4.741624e+01,3.407327e+01,1.315816e+04,3.805388e+02,0.000000e+00,0.000000e+00,3.805388e+02,1.121083e+04,3.483450e+01,1.409795e+03,2.121102e+03,6.231544e+00,3.318662e-01,3.982852e+04,3.830344e-04
7.416667e+00,4.749393e+01,3.409985e+01,1.313134e+04,3.844782e+02,0.000000e+00,0.000000e+00,3.844782e+02,1.121175e+04,3.486227e+01,1.409753e+03,2.121185e+03,6.184413e+00,3.319443e-01,3.951952e+04,3.830457e-04
7.500000e+00,4.757145e+01,3.412626e+01,1.310447e+04,3.884096e+02,0.000000e+00,0.000000e+00,3.884096e+02,1.121267e+04,3.488987e+01,1.409711e+03,2.121267e+03,6.137796e+00,3.320223e-01,3.921396e+04,3.830571e-04
7.583333e+00,4.764882e+01,3.415251e+01,1.307756e+04,3.923328e+02,0.000000e+00,0.000000e+00,3.923328e+02,1.121358e+04,3.491730e+01,1.409670e+03,2.121350e+03,6.091689e+00,3.321000e-01,3.891178e+04,3.830685e-04
7.666667e+00,4.772602e+01,3.417859e+01,1.305060e+04,3.962480e+02,0.000000e+00,0.000000e+00,3.962480e+02,1.121450e+04,3.494455e+01,1.409628e+03,2.121432e+03,6.046083e+00,3.321775e-01,3.861296e+04,3.830798e-04
7.750000e+00,4.780307e+01,3.420450e+01,1.302360e+04,4.001551e+02,0.000000e+00,0.000000e+00,4.001551e+02,1.121541e+04,3.497162e+01,1.409586e+03,2.121515e+03,6.000972e+00,3.322548e-01,3.831743e+04,3.830911e-04
7.833333e+00,4.787995e+01,3.423024e+01,1.299656e+04,4.040541e+02,0.000000e+00,0.000000e+00,4.040541e+02,1.121632e+04,3.499852e+01,1.409545e+03,2.121596e+03,5.956351e+00,3.323319e-01,3.802516e+04,3.831024e-04
7.916667e+00,4.795668e+01,3.425581e+01,1.296947e+04,4.079449e+02,0.000000e+00,0.000000e+00,4.079449e+02,1.121723e+04,3.502525e+01,1.409503e+03,2.121678e+03,5.912213e+00,3.324087e-01,3.773611e+04,3.831137e-04
8.000000e+00,4.803324e+01,3.428121e+01,1.294235e+04,4.118276e+02,0.000000e+00,0.000000e+00,4.118276e+02,1.121813e+04,3.505180e+01,1.409462e+03,2.121760e+03,5.868551e+00,3.324854e-01,3.745023e+04,3.831249e-04
8.083333e+00,4.810964e+01,3.430645e+01,1.291518e+04,4.157022e+02,0.000000e+00,0.000000e+00,4.157022e+02,1.121904e+04,3.507817e+01,1.409421e+03,2.121841e+03,5.825360e+00,3.325618e-01,3.716749e+04,3.831361e-04
8.166667e+00,4.818588e+01,3.433152e+01,1.288797e+04,4.195686e+02,0.000000e+00,0.000000e+00,4.195686e+02,1.121994e+04,3.510437e+01,1.409380e+03,2.121922e+03,5.782634e+00,3.326380e-01,3.688784e+04,3.831473e-04
8.250000e+00,4.826196e+01,3.435642e+01,1.286073e+04,4.234268e+02,0.000000e+00,0.000000e+00,4.234268e+02,1.122084e+04,3.513040e+01,1.409339e+03,2.122002e+03,5.740366e+00,3.327139e-01,3.661125e+04,3.831585e-04
8.333333e+00,4.833788e+01,3.438115e+01,1.283344e+04,4.272768e+02,0.000000e+00,0.000000e+00,4.272768e+02,1.122173e+04,3.515625e+01,1.409298e+03,2.122083e+03,5.698551e+00,3.327897e-01,3.633766e+04,3.831696e-04
8.416667e+00,4.841363e+01,3.440571e+01,1.280612e+04,4.311186e+02,0.000000e+00,0.000000e+00,4.311186e+02,1.122263e+04,3.518192e+01,1.409257e+03,2.122163e+03,5.657184e+00,3.328652e-01,3.606706e+04,3.831807e-04
8.500000e+00,4.848922e+01,3.443011e+01,1.277876e+04,4.349523e+02,0.000000e+00,0.000000e+00,4.349523e+02,1.122352e+04,3.520742e+01,1.409216e+03,2.122243e+03,5.616258e+00,3.329405e-01,3.579938e+04,3.831918e-04
8.583333e+00,4.856466e+01,3.445433e+01,1.275137e+04,4.387777e+02,0.000000e+00,0.000000e+00,4.387777e+02,1.122441e+04,3.523274e+01,1.409175e+03,2.122323e+03,5.575767e+00,3.330156e-01,3.553461e+04,3.832029e-04
8.666667e+00,4.863992e+01,3.447839e+01,1.272394e+04,4.425949e+02,0.000000e+00,0.000000e+00,4.425949e+02,1.122530e+04,3.525789e+01,1.409134e+03,2.122403e+03,5.535707e+00,3.330905e-01,3.527270e+04,3.832140e-04
8.750000e+00,4.871503e+01,3.450228e+01,1.269648e+04,4.464038e+02,0.000000e+00,0.000000e+00,4.464038e+02,1.122618e+04,3.528287e+01,1.409094e+03,2.122482e+03,5.496072e+00,3.331651e-01,3.501362e+04,3.832250e-04
8.833333e+00,4.878997e+01,3.452600e+01,1.266898e+04,4.502045e+02,0.000000e+00,0.000000e+00,4.502045e+02,1.122707e+04,3.530766e+01,1.409053e+03,2.122561e+03,5.456857e+00,3.332396e-01,3.475732e+04,3.832360e-04
8.916667e+00,4.886475e+01,3.454955e+01,1.264146e+04,4.539969e+02,0.000000e+00,0.000000e+00,4.539969e+02,1.122795e+04,3.533229e+01,1.409013e+03,2.122640e+03,5.418056e+00,3.333138e-01,3.450378e+04,3.832470e-04
